"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_AMT8","FS_AMT8_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_DATE8","FS_D_TE8","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
93952,.,"A",.,"A",380,"D",39,"D",48,"D","1","1","D","01","D",.,"A","2","D",108000,"D","13","D","13","D","1","D","4","D",4,"D","3","D",0,"D",,"A",1200,"D",0,"D",5543,"D",0,"D",97224,"D",108150,"D",53854.998,6300,"D",8262,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",3803,"D",0,"D",108000,"D",40,"D",40,"D",0.9579843,"D",.,"A",150,"D",0,"D",783,"D",180,"D",870,"D",200,"D",.,"A","1","D",2,"D",150,"D",411,"D","07","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",10926,"D","01","03","D","1",.,"A","4","D","2","D","4","D","4","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","28","09","1997",2400,"D","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",107111.704,118500.115,.,.,.,112874.733,.,.,.,.,.,103381.075,114615.837,137511.179,.,113226.591,.,.,.,92642.633,108076.957,107713.164,118061.884,119244.796,.,116648.849,98116.387,114219.812,.,.,104750.096,.,125425.226,.,.,126902.443,.,.,106353.001,97160.192,.,103450.238,.,130338.955,192.66999,159.83,10.93,19.96,15.8,0,0,11.29,14.03,0,3.19,0,4.99,3.49,12.12401,7.15599,0.99,14.43,0,41.45,32.83999,0,18.31999,0,4.17,0,0,30.53,1,"D",.,"A","4","D","09","06","D",.,"A",.,"A",.,"A","2","D"
93961,.,"A",.,"A",.,"A",81,"D",78,"D","2","3","D","01","D",.,"A","5","D",0,"D","14","D","14","D",,"A","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",43126.035,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",40,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",.,"A","1","D",1,"D",0,"D",.,"A","10","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",0,"D","03",,"A","5",.,"A","1","D",,"B","1","D","3","D","2","D",.,"A",.,"A","2","D","1","D","2",.,"A",.,"A",,"07","1997",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A","1","D",,"A",0,"D",48,"D",.,"A",.,80419.581,.,69382.37,65363.775,78441.436,75180.428,94297.266,.,.,.,103710.484,.,61435.993,60103.269,83715.907,.,.,.,.,.,89638.034,.,.,.,84108.05,96576.109,.,89781.467,.,77900.529,80717.579,.,83908.29,87509.619,.,.,66154.397,.,75700.501,.,.,67505.474,83758.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10",,"T",.,"A",.,"A",.,"A",,"A"
93962,.,"A",.,"A",.,"A",81,"D",78,"D","2","3","D","01","D",.,"A","5","D",0,"D","14","D","14","D",,"A","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",43126.035,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",40,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",.,"A","1","D",1,"D",0,"D",.,"A","10","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",0,"D","03",,"A","5",.,"A","1","D",,"B","1","D","3","D","2","D",.,"A",.,"A","2","D","1","D","2",.,"A",.,"A",,"07","1997",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A","1","D",,"A",0,"D",48,"D",.,"A",.,80419.581,.,69382.37,65363.775,78441.436,75180.428,94297.266,.,.,.,103710.484,.,61435.993,60103.269,83715.907,.,.,.,.,.,89638.034,.,.,.,84108.05,96576.109,.,89781.467,.,77900.529,80717.579,.,83908.29,87509.619,.,.,66154.397,.,75700.501,.,.,67505.474,83758.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10",,"T",.,"A",.,"A",.,"A",,"A"
93971,.,"A",.,"A",.,"A",34,"D",32,"D","1","1","D","01","D",794,"D","2","D",46925,"D","13","D","14","D","2","D","1","D",4,"D","2","D",0,"D",,"A",365,"D",0,"D",1431,"D",0,"D",47642,"D",48708,"D",2482.394,0,"D",3590,"D",0,"D",5,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",46925,"D",40,"D",40,"D",0.7016957,"D",.,"A",169,"D",0,"D",326,"D",75,"D",435,"D",100,"D",.,"A","1","D",2,"D",1783,"D",.,"A","04","D","4","D","4","D",4520,"D",52375,"T",.,"A",-3700,"D",.,"A",2,"D",0,"D",1066,"D","01","18","D","4",.,"A","1","D","2","D","1","D","4","D","1","D",0,"D",52375,"T","1","D","2","D","1",.,"A",.,"A","08","07","1997",.,"A","1","D",.,"A",3,"D","1","D",2,.,"A",,"A",,"A",52,"D",50,"D",.,"A",.,.,.,4990.97,4656.558,5387.688,.,5071.765,5172.399,4874.021,4858.597,4793.656,.,.,.,5620.66,.,4994.248,3883.818,4705.762,.,.,.,.,.,4864.816,.,.,.,3837.935,4847.015,.,5385.659,.,4874.231,5735.638,.,5201.328,4546.259,.,.,5224.094,.,6605.063,59,14.99999,2.54452,1.41384,0,4.06855,0,0,0,1.16031,0,2.65031,0,0,0,1.00254,0,2.15992,0,0,44.00001,0,0,0,0,0,0,0,1,"D",.,"A","1","D","07","02","D",.,"A",.,"A",.,"A","2","D"
93972,.,"A",.,"A",.,"A",34,"D",32,"D","1","1","D","01","D",794,"D","2","D",46925,"D","13","D","14","D","2","D","1","D",4,"D","2","D",0,"D",,"A",365,"D",0,"D",1431,"D",0,"D",47642,"D",48708,"D",2482.394,0,"D",3590,"D",0,"D",5,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",46925,"D",40,"D",40,"D",0.7017261,"D",.,"A",169,"D",0,"D",326,"D",75,"D",435,"D",100,"D",.,"A","1","D",2,"D",1783,"D",.,"A","04","D","4","D","4","D",4520,"D",52375,"T",.,"A",-3700,"D",.,"A",2,"D",0,"D",1066,"D","01","18","D","4",.,"A","1","D","2","D","1","D","4","D","1","D",0,"D",52375,"T","1","D","2","D","1",.,"A",.,"A","15","07","1997",.,"A","1","D",.,"A",3,"D","2","D",2,.,"A",,"A",,"A",52,"D",50,"D",.,"A",.,.,.,4990.97,4656.558,5387.688,.,5071.765,5172.399,4874.021,4858.597,4793.656,.,.,.,5620.66,.,4994.248,3883.818,4705.762,.,.,.,.,.,4864.816,.,.,.,3837.935,4847.015,.,5385.659,.,4874.231,5735.638,.,5201.328,4546.259,.,.,5224.094,.,6605.063,270.99996,209.99996,11.64209,23.54546,22.39241,22.56856,6.46047,6.18109,11.34822,2.98091,7.50327,14.41559,6.47617,7.71651,13.00515,3.74681,8.67137,12.35596,4.91008,24.07984,61,0,0,0,0,0,0,0,1,"D",.,"A","1","D","07","02","D",.,"A",.,"A",.,"A","2","D"
93981,.,"A",.,"A",.,"A",64,"D",.,"D","1","2","D","01","D",.,"A","1","D",18000,"D","14","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",6300,"D",0,"D",12700,"D",19000,"D",54666.437,1200,"D",1377,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",18000,"D",40,"D",.,"A",0.304405,"D",.,"A",.,"B",0,"D",65,"D",15,"D",109,"D",25,"D",.,"A","5","D",1,"D",1000,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",1000,"D",0,"D",0,"D",6300,"D","01","01","D","3",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"B","07","07","1997",.,"A","1","D",.,"A",.,"B","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,.,110188.093,.,107688.6,107976.391,119479.123,.,.,.,.,.,100687.157,.,.,.,114681.396,98010.191,.,110843.352,.,107898.257,112218.25,.,105021.656,103969.835,.,.,109548.909,.,100348.626,.,.,109381.187,98692.331,101042.375,.,106876.775,113538.909,105913.323,124536.336,113251.382,38.63997,25.02997,1.03999,3.04,3.82,0,3.16,0,0,0,0,0,5.24999,0.71,3.16,0,0,1.03999,0,3.81,13.61,0,0,0,5.3,0,6.43,11.83883,1,"D",.,"A","0","D","04","45","D",.,"A",.,"A",.,"A","2","D"
93982,.,"A",.,"A",.,"A",64,"D",.,"D","1","2","D","01","D",.,"A","1","D",18000,"D","14","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",6300,"D",0,"D",12700,"D",19000,"D",54666.437,1200,"D",1377,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",18000,"D",40,"D",.,"A",0.3050747,"D",.,"A",.,"B",0,"D",65,"D",15,"D",109,"D",25,"D",.,"A","5","D",1,"D",1000,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",1000,"D",0,"D",0,"D",6300,"D","01","01","D","3",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"B","14","07","1997",.,"A","1","D",.,"A",.,"B","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,.,110188.093,.,107688.6,107976.391,119479.123,.,.,.,.,.,100687.157,.,.,.,114681.396,98010.191,.,110843.352,.,107898.257,112218.25,.,105021.656,103969.835,.,.,109548.909,.,100348.626,.,.,109381.187,98692.331,101042.375,.,106876.775,113538.909,105913.323,124536.336,113251.382,57.91001,43.91,0,0,0,0,0,15.84,0,0,0,7.36,0,0,6.99,0,0,0,0,13.72,14.00001,0,0,0,0,0,0,0,1,"D",.,"A","0","D","04","45","D",.,"A",.,"A",.,"A","2","D"
93991,.,"A",.,"A",.,"A",62,"D",.,"D","2","2","D","05","D",.,"A","1","D",18000,"D","15","D",,"A","2","D",,"A",1,"D","8","D",0,"D",,"A",140,"D",0,"D",0,"D",0,"D",22360,"D",22140,"D",38446.158,2000,"D",1377,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",840,"D",0,"D",0,"D",18000,"D",40,"D",.,"A",0.364619,"D",.,"A",.,"A",0,"D",109,"D",25,"D",174,"D",40,"D",.,"A","3","D",1,"D",4140,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",3300,"D",0,"D",0,"D",-220,"D","01","03","D","4",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",80,"D","05","09","1997",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",37,"D",.,"A",.,"A",.,.,74290.779,71329.698,77493.78,76984.561,75735.921,.,.,.,75148.444,.,81596.527,77709.224,70811.901,.,.,.,.,.,79575.553,.,.,.,78921.561,73904.92,.,73120.564,.,75192.438,77044.25,.,70573.817,73931.382,.,.,69408.968,.,76935.463,.,.,74487.393,87584.703,79648.149,43.5,22.6,0,2.38,0,2.29,0,0,0,0,1.19,1.5,3.22,0,0,1.13,0.99,4.99,1.97,2.94,20.9,0,0,0,10.34,0,15.72,4.22,1,"D",.,"A","0","D","05","21","D",.,"A",.,"A",.,"A","2","D"
93992,.,"A",.,"A",.,"A",62,"D",.,"D","2","2","D","05","D",.,"A","1","D",18000,"D","15","D",,"A","2","D",,"A",1,"D","8","D",0,"D",,"A",140,"D",0,"D",0,"D",0,"D",22360,"D",22140,"D",38446.158,2000,"D",1377,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",840,"D",0,"D",0,"D",18000,"D",40,"D",.,"A",0.36509,"D",.,"A",.,"A",0,"D",109,"D",25,"D",174,"D",40,"D",.,"A","3","D",1,"D",4140,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",3300,"D",0,"D",0,"D",-220,"D","01","03","D","4",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",80,"D","12","09","1997",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",37,"D",.,"A",.,"A",.,.,74290.779,71329.698,77493.78,76984.561,75735.921,.,.,.,75148.444,.,81596.527,77709.224,70811.901,.,.,.,.,.,79575.553,.,.,.,78921.561,73904.92,.,73120.564,.,75192.438,77044.25,.,70573.817,73931.382,.,.,69408.968,.,76935.463,.,.,74487.393,87584.703,79648.149,26.56,26.56,0.59,3.07,2.26,1.7,1.49,1.69,0,1.09,3.14,0,6.18,1.49,0,0.4,1.97,0,0,1.49,0,0,0,0,0,0,0,1.03999,1,"D",.,"A","0","D","05","21","D",.,"A",.,"A",.,"A","2","D"
94001,.,"A",.,"A",.,"A",42,"D",.,"D","1","2","D","01","D",.,"A","1","D",52000,"D","13","D",,"A","2","D",,"A",1,"D","8","D",0,"D",,"A",900,"D",0,"D",9880,"D",1560,"D",43020,"D",52000,"D",46869.933,0,"D",3978,"D",3120,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",52000,"D",40,"D",.,"A",0.7400016,"D",.,"A",.,"A",0,"D",43,"D",10,"D",43,"D",10,"D",.,"A","3","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",8980,"D","01","01","D","3",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","10","09","1997",.,"A","2","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",104427.597,.,.,92232.036,101546.828,99769.401,.,93646.777,.,.,.,102172.418,99187.88,101111.354,95408.631,105124.102,.,94377.783,104883.541,91435.135,.,.,103408.499,.,85602.024,.,.,93510.087,.,.,87084.094,87616.126,.,98274.072,.,94294.611,92256.417,.,.,.,94440.127,.,.,.,71.85997,39.01997,4.3,2.44999,6.98,0,7,0,0,1.05999,0,0,11.76,2.56999,0,0,0,0,0,2.9,32.84,7.56,0,0,0,0,0,5.37,1,"D",.,"A","0","D","08","47","D",.,"A",.,"A",.,"A","2","D"
94002,.,"A",.,"A",.,"A",42,"D",.,"D","1","2","D","01","D",.,"A","1","D",52000,"D","13","D",,"A","2","D",,"A",1,"D","8","D",0,"D",,"A",900,"D",0,"D",9880,"D",1560,"D",43020,"D",52000,"D",46869.933,0,"D",3978,"D",3120,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",52000,"D",40,"D",.,"A",0.7405758,"D",.,"A",.,"A",0,"D",43,"D",10,"D",43,"D",10,"D",.,"A","3","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",8980,"D","01","01","D","3",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","17","09","1997",.,"A","2","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",104427.597,.,.,92232.036,101546.828,99769.401,.,93646.777,.,.,.,102172.418,99187.88,101111.354,95408.631,105124.102,.,94377.783,104883.541,91435.135,.,.,103408.499,.,85602.024,.,.,93510.087,.,.,87084.094,87616.126,.,98274.072,.,94294.611,92256.417,.,.,.,94440.127,.,.,.,18.48,6.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48,12,0,0,0,6.48,45,0,0,1,"D",.,"A","0","D","08","47","D",.,"A",.,"A",.,"A","2","D"
94011,.,"A",.,"A",.,"A",63,"D",.,"D","1","1","D","01","D",.,"A","8","D",0,"D","00","D",,"A",,"A",,"A",2,"D","9","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",7776,"D",7776,"D",47858.061,0,"D",0,"D",0,"D",.,"A",0,"D",118,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","07031997","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",0,"D",0,"D",5640,"D",0,"D",.,"A",.,"A",0.091738,"D",.,"A",.,"A",1416,"D",196,"D",45,"D",196,"D",45,"D",.,"A","2","D",0,"D",7776,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",0,"D","01",,"A","5",.,"A",,"A","1","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",.,"A","18","07","1997",.,"A","1","D",.,"A",.,"A","1","D",2,720,"D","2","D",,"A",0,"D",.,"A",.,"A",.,.,97205.159,86665.533,104924.529,99388.843,70850.588,.,.,.,173663.177,.,97303.78,107691.781,137088.537,.,.,.,.,.,73164.957,.,.,.,117220.472,83060.492,.,99937.838,.,89760.032,113410.802,.,108527.207,119956.621,.,.,85995.773,.,130325.082,.,.,76234.161,78681.128,84870.058,47.80997,47.80997,4.09465,6.19947,0,8.00528,0,0,0,0,3.11582,4.03545,1.81631,1.53269,2.1477,2.45566,0,4.64716,1.19183,8.56795,0,0,0,0,0,0,2.65,0,1,"D",.,"A","0","D","02",,"T",.,"A",.,"A",.,"A","1","D"
94012,.,"A",.,"A",.,"A",63,"D",.,"D","1","1","D","01","D",.,"A","8","D",0,"D","00","D",,"A",,"A",,"A",2,"D","9","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",7776,"D",7776,"D",47858.061,0,"D",0,"D",0,"D",.,"A",0,"D",118,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","07031997","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",0,"D",0,"D",5640,"D",0,"D",.,"A",.,"A",0.0923243,"D",.,"A",.,"A",1416,"D",196,"D",45,"D",196,"D",45,"D",.,"A","2","D",0,"D",7776,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",0,"D","01",,"A","5",.,"A",,"A","1","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",.,"A","25","07","1997",.,"A","1","D",.,"A",.,"A","2","D",2,720,"D","2","D",,"A",0,"D",.,"A",.,"A",.,.,97205.159,86665.533,104924.529,99388.843,70850.588,.,.,.,173663.177,.,97303.78,107691.781,137088.537,.,.,.,.,.,73164.957,.,.,.,117220.472,83060.492,.,99937.838,.,89760.032,113410.802,.,108527.207,119956.621,.,.,85995.773,.,130325.082,.,.,76234.161,78681.128,84870.058,53.12001,53.12001,4.89354,3.28288,0,4.55855,6.7148,0,0,0,1.89731,0,4.48911,2.03658,0,2.6568,3.56607,6.1486,2.62957,10.2462,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","02",,"T",.,"A",.,"A",.,"A","1","D"
94021,.,"A",830,"D",.,"A",41,"D",33,"D","1","1","D","01","D",.,"B","3","D",146068,"D","16","D","16","D","2","D","2","D",7,"D","5","D",0,"D",,"A",2500,"D",0,"D",14562,"D",0,"D",132244,"T",154822,"D",23592.486,0,"D",10911,"D",0,"D",115,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",7774,"D",520,"D",0,"D",146068,"D",55,"D",55,"D",0.9849269,"D",.,"A",600,"D",0,"D",217,"D",50,"D",391,"D",90,"D",.,"A","1","D",3,"D",8754,"D",635,"D","03","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",380,"D",3,"D",1,"D",22578,"T","01","03","D","1",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","05","09","1997",9166,"T","1","D",.,"A",4,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",46573.448,59831.129,.,.,.,27904.311,41056.215,54740.156,77724.117,63350.713,.,44499.307,37361.03,37606.889,.,.,62414.7,.,47760.654,.,.,41979.77,.,.,50917.95,66733.148,.,59733.55,.,46073.753,47414.406,.,.,.,54301.937,.,.,.,.,.,61814.792,57209.655,44765.216,.,237.4,186.54,8.05,12.76,0,0,0,22.88,0,2.39,7.01,2.09,14.53,9.48,5.99,0,7.17,40.53,5.02,48.64,50.86,0,0,0,22.1,0,13.32,30.16,1,"D",.,"A","1","D","09","24","D",.,"A",.,"A",.,"A","2","D"
94022,.,"A",830,"D",.,"A",41,"D",33,"D","1","1","D","01","D",.,"B","3","D",146068,"D","16","D","16","D","2","D","2","D",7,"D","5","D",0,"D",,"A",2500,"D",0,"D",14562,"D",0,"D",132244,"T",154822,"D",23592.486,0,"D",10911,"D",0,"D",115,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",7774,"D",520,"D",0,"D",146068,"D",55,"D",55,"D",0.9852159,"D",.,"A",600,"D",0,"D",217,"D",50,"D",391,"D",90,"D",.,"A","1","D",3,"D",8754,"D",635,"D","03","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",380,"D",3,"D",1,"D",22578,"T","01","03","D","1",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","12","09","1997",9166,"T","1","D",.,"A",4,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",46573.448,59831.129,.,.,.,27904.311,41056.215,54740.156,77724.117,63350.713,.,44499.307,37361.03,37606.889,.,.,62414.7,.,47760.654,.,.,41979.77,.,.,50917.95,66733.148,.,59733.55,.,46073.753,47414.406,.,.,.,54301.937,.,.,.,.,.,61814.792,57209.655,44765.216,.,218.67997,159.17997,18.42,21.05999,0,0,1.49,21.19,8.74,0,6.11,9.7,5.7,3.75999,2.10707,10.84292,3.78,9.66,2.96,33.66,59.5,9.99999,0,0,3.85,0,0,3.49,1,"D",.,"A","1","D","09","24","D",.,"A",.,"A",.,"A","2","D"
