"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
160201,.,"A",.,"A",.,"A",31,"D",.,"D","1","4","D","01","D",.,"A","1","D",34000,"D","13","D",,"A","1","D",,"A",2,"D","7","D",0,"D",,"A",2100,"D",0,"D",3570,"D",0,"D",32220,"D",34700,"D",20380.9,0,"D",2601,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1310,"D",0,"D",34000,"D",40,"D",.,"A",0.5471284,"D",.,"A",.,"A",0,"D",217,"D",50,"D",348,"D",80,"D",.,"A","5","D",1,"D",700,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",2480,"D","01","06","D","2",.,"A",,"A","2","D","2","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",300,"D","03","10","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",48,"D",.,"A",.,"A",45170.578,.,36882.641,33792.961,.,.,.,37468.214,.,.,.,.,.,42423.793,36509.506,50645.77,.,36998.818,.,.,.,33499.625,33045.723,40699.803,41893.355,56702.565,.,36801.16,45168.139,31477.212,.,.,51183.576,.,48548.935,.,.,37564.566,.,.,43065.158,38963.197,.,42150.625,53.96,20.95,4.02,0,0,0,0,0,0,0,6.95,0,0,2.46,0,0,2.74,4.78,0,0,33.01,9.55,0,0,12.13,0,0,8.49,1,"D",.,"A","1","D","06","08","D",.,"A",700,"D",.,"A","2","D"
160202,.,"A",.,"A",.,"A",31,"D",.,"D","1","4","D","01","D",.,"A","1","D",34000,"D","13","D",,"A","1","D",,"A",2,"D","7","D",0,"D",,"A",2100,"D",0,"D",3570,"D",0,"D",32220,"D",34700,"D",20380.9,0,"D",2601,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1310,"D",0,"D",34000,"D",40,"D",.,"A",0.5473915,"D",.,"A",.,"A",0,"D",217,"D",50,"D",348,"D",80,"D",.,"A","5","D",1,"D",700,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",2480,"D","01","06","D","2",.,"A",,"A","2","D","2","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",300,"D","10","10","1998",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",48,"D",.,"A",.,"A",45170.578,.,36882.641,33792.961,.,.,.,37468.214,.,.,.,.,.,42423.793,36509.506,50645.77,.,36998.818,.,.,.,33499.625,33045.723,40699.803,41893.355,56702.565,.,36801.16,45168.139,31477.212,.,.,51183.576,.,48548.935,.,.,37564.566,.,.,43065.158,38963.197,.,42150.625,76.42,38.09,0,0,5.34,0,0,0,0,0,0,0,0,0,3.05,0,4.68,17.1,4.78,3.14,38.33,0,0,0,7.6,0,0,2.11,1,"D",.,"A","1","D","06","08","D",.,"A",700,"D",.,"A","2","D"
160211,.,"A",.,"A",.,"A",31,"D",32,"D","1","1","D","01","D",.,"A","2","D",22000,"D","12","D","13","D","1","D","2","D",4,"D","2","D",0,"D",,"A",1200,"D",0,"D",4700,"D",0,"D",18300,"D",22000,"D",63553.986,2400,"D",1683,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1100,"D",0,"D",22000,"D",40,"D",45,"D",0.383036,"D",.,"A",.,"A",0,"D",130,"D",30,"D",217,"D",50,"D",.,"A","1","D",2,"D",0,"D",.,"A","18","D","3","D","3","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",3700,"D","01","07","D","3",.,"A","2","D","2","D","2","D","3","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",900,"D","23","08","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,108031.593,110246.296,82309.101,.,.,.,113842.029,.,92831.855,90218.225,133268.047,.,.,.,.,.,92958.429,.,.,.,137835.72,86482.558,.,109699.458,.,85691.087,134195.153,.,76414.954,117933.151,.,.,114388.791,.,136686.926,.,.,103551.899,193815.082,112504.707,.,120558.022,138114.975,40.88,21.94,0,3.12,0,0,0,0,0,0,2.92,0,7.57,0,0,0,4.16,2.09,0,2.08,18.94,0,0,0,0,0,0,0,1,"D",.,"A","1","D","05","40","D",.,"A",.,"A",.,"A","2","D"
160212,.,"A",.,"A",.,"A",31,"D",32,"D","1","1","D","01","D",.,"A","2","D",22000,"D","12","D","13","D","1","D","2","D",4,"D","2","D",0,"D",,"A",1200,"D",0,"D",4700,"D",0,"D",18300,"D",22000,"D",63553.986,2400,"D",1683,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1100,"D",0,"D",22000,"D",40,"D",45,"D",0.3838564,"D",.,"A",.,"A",0,"D",130,"D",30,"D",217,"D",50,"D",.,"A","1","D",2,"D",0,"D",.,"A","18","D","3","D","3","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",3700,"D","01","07","D","3",.,"A","2","D","2","D","2","D","3","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",900,"D","30","08","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,108031.593,110246.296,82309.101,.,.,.,113842.029,.,92831.855,90218.225,133268.047,.,.,.,.,.,92958.429,.,.,.,137835.72,86482.558,.,109699.458,.,85691.087,134195.153,.,76414.954,117933.151,.,.,114388.791,.,136686.926,.,.,103551.899,193815.082,112504.707,.,120558.022,138114.975,71.94995,53.98995,1.33,6.37,4.42,1.6,1.05999,2.17999,0,0,2.5,4.17,0,1.4,0,0.88,3.02,14.08,2.25,8.72997,17.96,0,0,0,0,0,0,6.86,1,"D",.,"A","1","D","05","40","D",.,"A",.,"A",.,"A","2","D"
160221,.,"A",.,"A",.,"A",41,"D",.,"D","1","2","D","01","D",.,"A","1","D",18000,"D","12","D",,"A","1","D",,"A",3,"D","6","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",18000,"D",18000,"D",42357.324,0,"D",1377,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",18000,"D",40,"D",.,"A",0.3088029,"D",.,"A",.,"A",0,"D",270,"D",62,"D",304,"D",70,"D",.,"A","3","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",0,"D","01","15","D","4",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","13","08","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",77855.939,.,87796.489,79743.117,93817.469,.,113701.633,.,.,.,84819.211,92919.911,70157.687,87576.842,88346.108,.,79621.841,74517.9,92344.525,.,.,96773.076,.,82998.176,.,.,95850.876,.,.,77738.377,93164.942,.,94474.227,.,87673.099,68411.596,.,.,.,97374.619,.,.,.,.,148.82,77.17,7.21,3.16,4.78,20.78,9.86,7.53,0,2.96,3.32,0,5.07,5.34,2.13,0,2.01,3.02,0,0,71.65,0,0,0,0,0,0,0,1,"D",.,"A","4","D","04","48","D",.,"A",.,"A",.,"A","2","D"
160222,.,"A",.,"A",.,"A",41,"D",.,"D","1","2","D","01","D",.,"A","1","D",18000,"D","12","D",,"A","1","D",,"A",3,"D","6","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",18000,"D",18000,"D",42357.324,0,"D",1377,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",18000,"D",40,"D",.,"A",0.3093497,"D",.,"A",.,"A",0,"D",270,"D",62,"D",304,"D",70,"D",.,"A","3","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",0,"D","01","15","D","4",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","20","08","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",77855.939,.,87796.489,79743.117,93817.469,.,113701.633,.,.,.,84819.211,92919.911,70157.687,87576.842,88346.108,.,79621.841,74517.9,92344.525,.,.,96773.076,.,82998.176,.,.,95850.876,.,.,77738.377,93164.942,.,94474.227,.,87673.099,68411.596,.,.,.,97374.619,.,.,.,.,147.79999,51.67999,0,4.77,17.08,1.71,5.82,7.03,0,0,3.13,3.17,6.30999,0,0,0,0,0,0,2.66,96.12,61.63,0,0,0,0,6.27,0,1,"D",.,"A","4","D","04","48","D",.,"A",.,"A",.,"A","2","D"
160231,.,"A",.,"A",.,"A",32,"D",27,"D","1","4","D","01","D",.,"A","2","D",42000,"D","12","D","12","D","1","D","1","D",5,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",42000,"D",42000,"D",27138.958,0,"D",3213,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",42000,"D",40,"D",40,"D",0.6365872,"D",.,"A",.,"A",0,"D",326,"D",75,"D",326,"D",75,"D",.,"A","1","D",2,"D",0,"D",.,"A","08","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",0,"D","01","07","D","1",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","21","09","1998",.,"A",,"A",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",65292.172,62566.394,.,39343.727,.,.,77821.595,.,.,64013.463,43034.119,.,67819.279,.,39989.556,78413.633,.,.,.,39343.727,.,.,.,.,.,39343.727,44446.797,39343.727,.,62639.089,.,.,.,40805.117,39343.727,39343.727,81210.17,66076.437,.,61263.25,83399.314,39343.727,.,.,162.59989,141.79989,14.26,13.20997,11.76,0,7.06,10.68,0,0,0,6.81999,6.25999,1.05999,8.05,9.95998,5.10999,2.89,6.72,37.95998,20.8,0,0,9.6,6.41,11,10.7,2.54,1,"D",.,"A","2","D","07","34","D",.,"A",.,"A",.,"A","2","D"
160232,.,"A",.,"A",.,"A",32,"D",27,"D","1","4","D","01","D",.,"A","2","D",42000,"D","12","D","12","D","1","D","1","D",5,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",42000,"D",42000,"D",27138.958,0,"D",3213,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",42000,"D",40,"D",40,"D",0.6369375,"D",.,"A",.,"A",0,"D",326,"D",75,"D",326,"D",75,"D",.,"A","1","D",2,"D",0,"D",.,"A","08","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",0,"D","01","07","D","1",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","28","09","1998",.,"A",,"A",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",65292.172,62566.394,.,39343.727,.,.,77821.595,.,.,64013.463,43034.119,.,67819.279,.,39989.556,78413.633,.,.,.,39343.727,.,.,.,.,.,39343.727,44446.797,39343.727,.,62639.089,.,.,.,40805.117,39343.727,39343.727,81210.17,66076.437,.,61263.25,83399.314,39343.727,.,.,25.27996,24.17996,0,2.11998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,18.85998,1.1,0,0,0,0,0,0,0,1,"D",.,"A","2","D","07","34","D",.,"A",.,"A",.,"A","2","D"
160241,200,"D",.,"A",40,"D",25,"D",29,"D","1","4","D","01","D",.,"A","2","D",65000,"D","11","D","12","D","1","D","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",4629,"D",1314,"D",58345,"D",65100,"D",68180.431,2080,"D",4973,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1886,"D",0,"D",65000,"D",45,"D",40,"D",0.8306649,"D",.,"A",100,"D",0,"D",196,"D",45,"D",261,"D",60,"D",.,"A","1","D",2,"D",100,"D",350,"D","01","D","4","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",6755,"D","01","03","D","3",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","22","08","1998",.,"B",,"A",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",141566.212,.,.,116226.118,.,150975.585,.,.,137041.904,.,.,150928.263,127982.464,.,128807.123,.,139766.185,128204.744,.,.,.,124184.582,.,.,.,.,.,151959.834,142855.947,127711.352,.,149772.556,.,.,.,133994.93,141469.133,127135.677,127188.48,117414.143,.,156890.635,129306.576,140572.492,205.58994,75.53995,5.34,10.85,0,0,9.6,0,4.79,0,1.05999,9.27,3.67,7.17,6.25999,1.06999,1.05999,0,0,15.39999,130.04999,60.44,0,0,3.62,0,0,3.40999,1,"D",.,"A","0","D","08","36","D",.,"A",.,"A",.,"A","2","D"
160242,200,"D",.,"A",40,"D",25,"D",29,"D","1","4","D","01","D",.,"A","2","D",65000,"D","12","D","10","D","1","D","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",4629,"D",1314,"D",58345,"D",65100,"D",68180.431,2080,"D",4973,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1886,"D",0,"D",65000,"D",45,"D",40,"D",0.831545,"D",.,"A",100,"D",0,"D",196,"D",45,"D",261,"D",60,"D",.,"A","1","D",2,"D",100,"D",350,"D","01","D","4","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",6755,"D","01","03","D","3",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","29","08","1998",.,"B",,"A",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",141566.212,.,.,116226.118,.,150975.585,.,.,137041.904,.,.,150928.263,127982.464,.,128807.123,.,139766.185,128204.744,.,.,.,124184.582,.,.,.,.,.,151959.834,142855.947,127711.352,.,149772.556,.,.,.,133994.93,141469.133,127135.677,127188.48,117414.143,.,156890.635,129306.576,140572.492,53.02998,27.49998,0,2.12,0,0,5.44,0,0,0,1.15,5.53,2.68,1.87,2.11998,0,0,2.01,0,4.58,25.53,21.23998,5.28,0,0,0,0,10.98,1,"D",.,"A","0","D","08","36","D",.,"A",.,"A",.,"A","2","D"
160251,.,"A",.,"A",.,"A",69,"D",54,"D","1","4","D","01","D",.,"A","5","D",17400,"D","10","D","11","D",,"A","1","D",2,"D","1","D",0,"D",,"A",170,"D",0,"D",0,"D",0,"D",24120,"D",23950,"D",46817.869,0,"D",1331,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6550,"D",0,"D",0,"D",17400,"D",.,"A",46,"D",0.4015053,"D",.,"A",.,"A",0,"D",304,"D",70,"D",304,"D",70,"D",.,"A","1","D",1,"D",6550,"D",.,"A","11","D","3","D","3","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",-170,"D","01",,"A","3",.,"A","2","D","2","D","2","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","16","08","1998",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A","1","D",,"A",0,"D",50,"D",.,"A",.,.,.,.,49942.329,.,107802.663,101946.288,71297.204,.,.,.,.,.,124883.018,.,.,.,81205.723,102707.37,.,98469.104,.,82058.069,60305.211,.,105442.57,49942.329,.,.,120074.477,.,49942.329,.,.,71680.654,60500.319,89297.306,.,126322.422,93071.848,102072.94,81467.294,116100.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","05","45","D",.,"A",.,"A",.,"A","2","D"
160252,.,"A",.,"A",.,"A",69,"D",54,"D","1","4","D","01","D",.,"A","5","D",17400,"D","10","D","11","D",,"A","1","D",2,"D","1","D",0,"D",,"A",170,"D",0,"D",0,"D",0,"D",24120,"D",23950,"D",46817.869,0,"D",1331,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6550,"D",0,"D",0,"D",17400,"D",.,"A",46,"D",0.4021097,"D",.,"A",.,"A",0,"D",304,"D",70,"D",304,"D",70,"D",.,"A","1","D",1,"D",6550,"D",.,"A","11","D","3","D","3","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",-170,"D","01",,"A","3",.,"A","2","D","2","D","2","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","23","08","1998",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A","1","D",,"A",0,"D",50,"D",.,"A",.,.,.,.,49942.329,.,107802.663,101946.288,71297.204,.,.,.,.,.,124883.018,.,.,.,81205.723,102707.37,.,98469.104,.,82058.069,60305.211,.,105442.57,49942.329,.,.,120074.477,.,49942.329,.,.,71680.654,60500.319,89297.306,.,126322.422,93071.848,102072.94,81467.294,116100.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","05","45","D",.,"A",.,"A",.,"A","2","D"
160261,.,"A",.,"A",.,"A",36,"D",.,"D","1","4","D","01","D",.,"A","1","D",17900,"D","13","D",,"A","1","D",,"A",4,"D","7","D",0,"D",,"A",4000,"D",0,"D",1588,"D",0,"D",27913,"D",25887,"D",29777.758,0,"D",1369,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",686,"D",3000,"D",17900,"D",40,"D",.,"A",0.4313721,"D",.,"A",.,"A",0,"D",174,"D",40,"D",261,"D",60,"D",.,"A","3","D",1,"D",7987,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",-2026,"D","01","04","D","4",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",300,"D","11","08","1998",.,"A",,"A",.,"A",1,"D","1","D",2,907,"D",,"A",,"A",52,"D",.,"A",.,"A",48903.303,60126.551,59904.316,.,65572.9,.,83103.727,48556.251,.,.,.,58206.611,.,.,.,.,.,59031.144,58939.769,56742.077,.,48158.487,.,.,.,52517.764,65428.003,54126.4,54480.484,51738.295,.,72777.764,68290.827,60303.001,.,.,54923.216,.,54956.59,.,.,51256.458,.,.,55.98999,30.40999,0,27.56,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84999,0,0,25.58,0,0,0,0,0,0,2.39,1,"D",.,"A","4","D","05","49","D",3600,"D",480,"D",.,"A","2","D"
160262,.,"A",.,"A",.,"A",36,"D",.,"D","1","4","D","01","D",.,"A","1","D",17900,"D","13","D",,"A","1","D",,"A",4,"D","7","D",0,"D",,"A",4000,"D",0,"D",1588,"D",0,"D",27913,"D",25887,"D",29777.758,0,"D",1369,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",686,"D",3000,"D",17900,"D",40,"D",.,"A",0.4317565,"D",.,"A",.,"A",0,"D",174,"D",40,"D",261,"D",60,"D",.,"A","3","D",1,"D",7987,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",-2026,"D","01","04","D","4",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",300,"D","18","08","1998",.,"A",,"A",.,"A",1,"D","2","D",2,907,"D",,"A",,"A",52,"D",.,"A",.,"A",48903.303,60126.551,59904.316,.,65572.9,.,83103.727,48556.251,.,.,.,58206.611,.,.,.,.,.,59031.144,58939.769,56742.077,.,48158.487,.,.,.,52517.764,65428.003,54126.4,54480.484,51738.295,.,72777.764,68290.827,60303.001,.,.,54923.216,.,54956.59,.,.,51256.458,.,.,126.31992,103.20993,19.12,6.28999,6.08,1.97,5.14,3.66,1.46,1.37,0,7.91,1.79,1.86,1.04999,1.05999,5.72,9.83999,2.33,26.55997,23.10999,0,0,14.32,3.71,0,0,5.3,1,"D",.,"A","4","D","05","49","D",3600,"D",480,"D",.,"A","2","D"
160271,512,"D",.,"A",.,"A",21,"D",.,"D","1","1","D","01","D",.,"A","4","D",10569,"D","12","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",.,"A",0,"D",1286,"D",0,"D",8771,"D",10569,"D",49115.416,0,"D",809,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",10569,"D",40,"D",.,"A",0.1644008,"D",.,"A",.,"A",0,"D",435,"D",100,"D",435,"D",100,"D",.,"A","5","D",2,"D",0,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",1798,"D","01","13","D","4",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","11","07","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",20,"D",.,"A",.,"A",94270.074,.,99617.876,102550.747,103293.114,.,111800.053,.,.,.,93989.809,100461.357,93023.075,106459.902,99804.704,.,107580.07,85523.315,98256.999,.,.,110281.837,.,92090.227,.,.,97640.567,.,.,104699.575,109198.216,.,96122.34,.,105092.658,100724.959,.,.,.,119575.552,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","03","48","D",.,"A",.,"A",.,"A","1","D"
