"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_AMT8","FS_AMT8_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_DATE8","FS_D_TE8","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
63182,.,"A",.,"A",.,"A",30,"D",.,"D","1","4","D","01","D",.,"A","1","D",9600,"D","10","D",,"A","1","D",,"A",6,"D","9","D",0,"D","1","D",2000,"D",0,"D",1000,"D",0,"D",17066,"D",16486,"D",43422.088,0,"D",734,"D",0,"D",.,"A",0,"D",10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","01251997","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",6766,"D",520,"D",0,"D",9600,"D",40,"D",.,"A",0.286021,"D",.,"A",.,"A",120,"D",174,"D",40,"D",217,"D",50,"D",.,"A","5","D",1,"D",6886,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",4,"D",0,"D",-580,"D","01","04","D","1",.,"A",,"A","1","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",100,"D","22","02","1997",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,86457.25,96444.216,.,75470.888,.,71899.142,93478.797,.,62417.137,97731.563,.,.,50596.578,.,84669.934,.,.,72416.923,79550.525,108904.549,.,59789.549,80557.159,60002.289,90597.023,80555.804,.,.,.,83031.141,.,101685.658,68236.064,111186.161,.,.,.,.,.,94638.041,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","4","D","04","17","D",.,"A",.,"A",.,"A","1","D"
63191,.,"A",.,"A",.,"A",87,"D",.,"D","1","5","D","01","D",.,"A","8","D",0,"D","11","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",526,"D",526,"D",22505.807,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",30,"D",7,"D",43,"D",10,"D",.,"A","2","D",0,"D",526,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","2",.,"A",,"A","2","D","1","D","1","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","21","02","1997",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,49977.273,.,51062.834,.,41343.346,40446.368,.,41023.074,43385.89,.,.,42677.295,.,52707.812,.,.,40393.133,45865.462,44431.946,.,56665.571,37219.701,43662.893,41765.304,46436.821,.,.,.,44994.501,.,48057.535,39076.323,48927.186,.,.,.,.,.,34814.74,.,.,.,38591.967,22.76,22.76,6.91,2.99,0,2.3,0,0,0,0,0.63,2.19,0.67,1,0,0,0,0,3.57,2.5,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","42","D",.,"A",.,"A",.,"A",,"A"
63192,.,"A",.,"A",.,"A",87,"D",.,"D","1","5","D","01","D",.,"A","8","D",0,"D","11","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",526,"D",526,"D",22505.807,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",30,"D",7,"D",43,"D",10,"D",.,"A","2","D",0,"D",526,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","2",.,"A",,"A","2","D","1","D","1","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","28","02","1997",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,49977.273,.,51062.834,.,41343.346,40446.368,.,41023.074,43385.89,.,.,42677.295,.,52707.812,.,.,40393.133,45865.462,44431.946,.,56665.571,37219.701,43662.893,41765.304,46436.821,.,.,.,44994.501,.,48057.535,39076.323,48927.186,.,.,.,.,.,34814.74,.,.,.,38591.967,24.32001,19.79,2.68,0,0,2.51,0,0,0,0,0,0,2.57,0,0,0,0,2.97,0,9.06,4.53001,0,0,0,2.07,0,0,1.01999,1,"D",.,"A","0","D","10","42","D",.,"A",.,"A",.,"A",,"A"
63201,800,"D",.,"A",.,"A",38,"D",33,"D","1","1","D","01","D",.,"A","3","D",30000,"D","12","D","13","D","1","D","1","D",3,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",29400,"D",30000,"D",42780.834,0,"D",2295,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",30000,"D",40,"D",40,"D",.,"A",.,"A",.,"A",0,"D",326,"D",75,"D",435,"D",100,"D",.,"A","1","D",3,"D",0,"D",50,"D","04","D","2","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",600,"D","01","03","D","3",.,"A","1","D","2","D","1","D","4","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",200,"D","01","02","1997",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,78348.525,.,85238.414,.,.,94163.961,95173.863,78939.476,.,93381.623,79952.696,87708.023,79504.859,99513.281,.,.,.,86257.334,.,86591.266,97549.354,94573.023,.,.,.,.,.,88628.908,.,.,.,77490.958,81336.562,.,72060.084,.,83772.617,94500.715,.,80809.103,81644.733,.,42.01,42.01,4,11.83,0,0,0,2.79,0,0,0,2.19,1.88,1.03,0,0,0,6.12,4.58,7.59,0,0,0,2.55,1.97,0,2.11,0,1,"D",.,"A","5","D","10","06","D",.,"A",.,"A",.,"A",,"A"
63202,800,"D",.,"A",.,"A",38,"D",33,"D","1","1","D","01","D",.,"A","3","D",30000,"D","12","D","13","D","1","D","1","D",3,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",29400,"D",30000,"D",42780.834,0,"D",2295,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",30000,"D",40,"D",40,"D",.,"A",.,"A",.,"A",0,"D",326,"D",75,"D",435,"D",100,"D",.,"A","1","D",3,"D",0,"D",50,"D","04","D","2","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",600,"D","01","03","D","3",.,"A","1","D","2","D","1","D","4","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",200,"D","08","02","1997",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,78348.525,.,85238.414,.,.,94163.961,95173.863,78939.476,.,93381.623,79952.696,87708.023,79504.859,99513.281,.,.,.,86257.334,.,86591.266,97549.354,94573.023,.,.,.,.,.,88628.908,.,.,.,77490.958,81336.562,.,72060.084,.,83772.617,94500.715,.,80809.103,81644.733,.,137.77994,130.75996,6.79,10.93999,0,6.58,0,18.97999,3.58,3.78,5.41,6.21,6.66,3.55,7.55,5.57999,2.18,27.33999,2.37,13.26,7.01998,0,0,2.67,0,0,0,39.82,1,"D",.,"A","5","D","10","06","D",.,"A",.,"A",.,"A",,"A"
63211,.,"A",.,"A",.,"A",23,"D",23,"D","1","4","D","01","D",.,"A","2","D",18000,"D","12","D","12","D","1","D","1","D",4,"D","2","D",0,"D","1","D",700,"D",0,"D",2009,"D",0,"D",22175,"D",24800,"D",12704.052,0,"D",1378,"D",0,"D",.,"A",0,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","01121997","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",7,"D",0,"D",1516,"D",0,"D",18000,"D",6,"D",50,"D",0.4188474,"D",.,"A",.,"A",2800,"D",435,"D",100,"D",652,"D",150,"D",.,"A","1","D",2,"D",6800,"D",400,"D","11","D","1","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",2625,"D","01","05","D","2",.,"A","1","D","1","D","1","D","2","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",200,"D","25","01","1997",.,"A",,"A",.,"A",1,"D","1","D",2,4000,"D",,"A",,"A",40,"D",40,"D",.,"A",.,.,.,28839.2,.,.,.,19871.617,24448.675,.,24866.027,.,26483.524,25499.348,.,17242.346,33623.041,.,.,26617.307,.,26474.697,.,.,18197.278,25698.006,19834.246,.,23972.067,23482.773,27433.069,23747.262,25055.189,.,.,.,28363.446,.,23751.365,21081.581,20771.654,.,.,.,470.71995,417.37998,37.09,34.69,35.27,15.09,8.77,15.81,5.64,1.01999,5.58,0.85,2.07,1.76,2.66,2.98,4.65,65.6,2.4,175.44999,53.33997,0,10.5,0,5.32,0,14,40.69999,1,"D",.,"A","1","D","05","55","D",.,"A",.,"A",.,"A","2","D"
63212,.,"A",.,"A",.,"A",23,"D",23,"D","1","4","D","01","D",.,"A","2","D",18000,"D","12","D","12","D","1","D","1","D",4,"D","2","D",0,"D","1","D",700,"D",0,"D",2009,"D",0,"D",22175,"D",24800,"D",13586.124,0,"D",1378,"D",0,"D",.,"A",0,"D",400,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","01121997","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",7,"D",0,"D",1516,"D",0,"D",18000,"D",6,"D",50,"D",0.4186935,"D",.,"A",.,"A",2800,"D",435,"D",100,"D",652,"D",150,"D",.,"A","1","D",2,"D",6800,"D",400,"D","11","D","1","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",2625,"D","01","05","D","2",.,"A","1","D","1","D","1","D","2","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",200,"D","01","02","1997",.,"A",,"A",.,"A",1,"D","2","D",2,4000,"D",,"A",,"A",40,"D",40,"D",.,"A",.,.,.,30841.573,.,.,.,21251.35,26146.204,.,26592.534,.,28322.338,27269.828,.,18439.523,35957.568,.,.,28465.409,.,28312.897,.,.,19460.758,27482.279,21211.384,.,25636.505,25113.238,29337.811,25396.09,26794.83,.,.,.,30332.787,.,25400.479,22545.325,22213.879,.,.,.,105.82999,91.32999,2.71,15.32,0,0,0,0,0,0,2.59,0,1.74,4.68,0,0,8.81,0,0,55.47999,14.5,0,28.58999,0,14.06492,0,0,22.06508,1,"D",.,"A","1","D","05","55","D",.,"A",.,"A",.,"A","2","D"
63221,.,"A",.,"A",.,"A",23,"D",.,"D","1","4","D","01","D",.,"A","4","D",15000,"D","14","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",1210,"D",0,"D",0,"D",0,"D",18695,"D",17410,"D",32205.159,0,"D",1148,"D",0,"D",70,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",15000,"D",40,"D",.,"A",.,"A",.,"A",10,"D",0,"D",43,"D",10,"D",87,"D",20,"D",.,"A","5","D",2,"D",2410,"D",45,"D",,"A","4","D",,"A",.,"A",520,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-1285,"D","01","10","D","3",.,"A",,"A","2","D","1","D","2","D","2","D",.,"A",.,"A","2","D",,"A","1",520,"D",75,"D","13","01","1997",.,"A",,"A",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",60038.78,68877.094,65988.69,58098.714,61397.948,.,50879.822,56151.079,90940.874,.,.,58809.51,.,63554.47,.,.,63521.973,.,.,80766.319,76688.686,.,67586.69,.,61151.281,61366.905,.,.,.,57360.151,.,.,.,.,.,106122.667,72456.636,71505.719,.,68483.477,.,.,.,55362.982,55.02996,26.30996,4.73,0,0,0,0,0,0,0,2.42,7.95997,0.87,1.57999,0,0,0,7.29,1.46,0,28.72,33.21,51.57,5.27,0,0,0,0,1,"D",.,"A","0","D","10","39","D",.,"A",2400,"D",.,"A",,"A"
63222,.,"A",.,"A",.,"A",23,"D",.,"D","1","4","D","01","D",.,"A","4","D",15000,"D","14","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",1210,"D",0,"D",0,"D",0,"D",18695,"D",17410,"D",32205.159,0,"D",1148,"D",0,"D",70,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",15000,"D",40,"D",.,"A",.,"A",.,"A",10,"D",0,"D",43,"D",10,"D",87,"D",20,"D",.,"A","5","D",2,"D",2410,"D",45,"D",,"A","4","D",,"A",.,"A",520,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-1285,"D","01","10","D","3",.,"A",,"A","2","D","1","D","2","D","2","D",.,"A",.,"A","2","D",,"A","1",520,"D",75,"D","20","01","1997",.,"A",,"A",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",60038.78,68877.094,65988.69,58098.714,61397.948,.,50879.822,56151.079,90940.874,.,.,58809.51,.,63554.47,.,.,63521.973,.,.,80766.319,76688.686,.,67586.69,.,61151.281,61366.905,.,.,.,57360.151,.,.,.,.,.,106122.667,72456.636,71505.719,.,68483.477,.,.,.,55362.982,125.6299,44.00991,4.3,1.98999,0,0,0,0,0,0,0.72,0,2.09,8.89998,2.08,1.15,0,0,0,22.77994,81.61999,34.54001,0,0,0,0,0,2.35,1,"D",.,"A","0","D","10","39","D",.,"A",2400,"D",.,"A",,"A"
63232,.,"A",.,"A",.,"A",54,"D",53,"D","1","1","D","01","D",.,"A","2","D",0,"D","15","D","14","D","2","D","5","D",3,"D","2","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",55803.182,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",12,"D",.,"A",.,"A",.,"A",0,"D",696,"D",160,"D",783,"D",180,"D",.,"A","1","D",2,"D",0,"D",.,"A","05","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",0,"D","03","04","D","3",.,"A","1","D",,"B","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","13","02","1997",.,"A","1","D",.,"A",3,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,.,.,118525.634,.,115333.532,112040.259,115289.356,.,.,.,.,.,120416.441,.,.,.,105919.372,84985.582,.,113135.839,.,98480.693,84476.849,.,104147.781,100486.799,.,.,104795.631,.,101892.201,.,.,96817.582,117098.922,115606.412,.,106541.281,84743.805,107072.807,125396.082,118118.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","1","D","10","51","D",.,"A",.,"A",.,"A",,"A"
63241,.,"A",.,"A",.,"A",42,"D",41,"D","1","4","D","01","D",.,"B","2","D",42000,"D","12","D","12","D","1","D","1","D",3,"D","4","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",42000,"D",42000,"D",40360.709,0,"D",3213,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",42000,"D",50,"D",35,"D",0.6338038,"D",.,"A",.,"B",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","1","D",2,"D",0,"D",.,"A","05","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","01","D","1",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","24","02","1997",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",81190.173,89587.204,.,84969.082,.,.,76206.518,.,.,83958.529,86500.512,.,52456.025,.,79498.878,68465.506,.,.,.,79781.833,.,.,.,.,.,99363.671,116419.397,79838.609,.,72138.939,.,.,.,84711.454,96997,80982.374,64176.924,71879.643,.,79551.478,80457.253,64022.333,.,.,54.27001,6.77,0,0.79,0,0,0,5.98,0,0,0,0,0,0,0,0,0,0,0,0,47.50001,16.95999,34.24,0,7.94996,0,0,8.53,1,"D",.,"A","7","D","07","42","D",.,"A",.,"A",.,"A","2","D"
63242,.,"A",.,"A",.,"A",42,"D",41,"D","1","4","D","01","D",.,"B","2","D",42000,"D","12","D","12","D","1","D","1","D",3,"D","4","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",42000,"D",42000,"D",45065.864,0,"D",3213,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",42000,"D",50,"D",35,"D",0.6343499,"D",.,"A",.,"B",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","1","D",2,"D",0,"D",.,"A","05","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","01","D","1",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","03","03","1997",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",90655.131,100031.067,.,94874.575,.,.,85090.493,.,.,93746.215,96584.537,.,58571.223,.,88766.669,76447.052,.,.,.,89082.61,.,.,.,.,.,110947.252,129991.294,89146.004,.,80548.725,.,.,.,94586.914,108304.68,90423.106,71658.517,80259.202,.,88825.401,89836.768,71485.904,.,.,111.37,84.87,4.09,5.6,0,0,0,33.57,0,0,10.96,0,3.09,0.99,1.59,3.79,0,9.08,1.98,10.13,26.5,0,25.68,6.93,0,0,0,0,1,"D",.,"A","7","D","07","42","D",.,"A",.,"A",.,"A","2","D"
63251,.,"A",.,"A",42,"D",24,"D",24,"D","1","1","D","01","D",.,"A","6","D",80480,"D","13","D","13","D",,"A","1","D",8,"D","5","D",0,"D",,"A",8109,"T",0,"D",10382,"D",0,"D",69506,"D",74351,"D",19994.697,0,"D",6157,"D",745,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2530,"D",0,"D",80480,"D",.,"A",47,"D",0.8690081,"D",.,"A",21,"D",0,"D",239,"D",55,"D",326,"D",75,"D",5,"D","1","D",2,"D",-6129,"D",430,"D","12","D","4","D","4","D",.,"A",5,"D",.,"A",.,"A",.,"A",4,"D",0,"D",4845,"D","01",,"A","1",.,"A","1","D","2","D","1","D","4","D","1","D",-6150,"D",.,"A","2","D","1","D","1",.,"A",.,"B","17","01","1997",.,"A","1","D",.,"A",5,"D","1","D",2,.,"A","3","D",,"A",0,"D",52,"D",.,"A",35749.443,.,35223.207,.,47638.11,56031.74,.,.,.,38170.641,.,.,.,.,.,52660.758,73066.733,35223.207,.,41852.195,.,.,.,52921.637,45161.764,41262.083,35223.207,35223.207,.,43041.942,35223.207,35223.207,.,.,64208.223,.,35223.207,.,.,54940.774,.,.,73758.799,58396.735,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,42.9,20.37,0,0,0,0,0,1,"D",.,"A","1","D","09","06","D",.,"A",.,"A",.,"A","2","D"
63252,.,"A",.,"A",42,"D",24,"D",24,"D","1","1","D","01","D",.,"A","6","D",80480,"D","13","D","13","D",,"A","1","D",8,"D","5","D",0,"D",,"A",8109,"T",0,"D",10382,"D",0,"D",69506,"D",74351,"D",19994.697,0,"D",6157,"D",745,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2530,"D",0,"D",80480,"D",.,"A",47,"D",0.8692504,"D",.,"A",21,"D",0,"D",239,"D",55,"D",326,"D",75,"D",5,"D","1","D",2,"D",-6129,"D",430,"D","12","D","4","D","4","D",.,"A",5,"D",.,"A",.,"A",.,"A",4,"D",0,"D",4845,"D","01",,"A","1",.,"A","1","D","2","D","1","D","4","D","1","D",-6150,"D",.,"A","2","D","1","D","1",.,"A",.,"B","24","01","1997",.,"A","1","D",.,"A",5,"D","2","D",2,.,"A","3","D",,"A",0,"D",52,"D",.,"A",35749.443,.,35223.207,.,47638.11,56031.74,.,.,.,38170.641,.,.,.,.,.,52660.758,73066.733,35223.207,.,41852.195,.,.,.,52921.637,45161.764,41262.083,35223.207,35223.207,.,43041.942,35223.207,35223.207,.,.,64208.223,.,35223.207,.,.,54940.774,.,.,73758.799,58396.735,452.64998,237.81998,18.52,19.08,51.64,0,22.15,0,1.77,1.37,3.98,21.62,4.72,2.63999,0,7.10999,7.85,13.1,7.36,54.91,214.83,32.16999,0,5.97,11.3,0,9.19,33.18996,1,"D",.,"A","1","D","09","06","D",.,"A",.,"A",.,"A","2","D"
63261,.,"A",.,"A",.,"A",40,"D",.,"D","1","1","D","01","D",.,"A","4","D",33000,"D","13","D",,"A","1","D",,"A",4,"D","7","D",0,"D",,"A",1400,"D",0,"D",0,"D",0,"D",39800,"D",38000,"D",27104.586,0,"D",2525,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",33000,"D",45,"D",.,"A",0.5824184,"D",.,"A",.,"A",0,"D",391,"D",90,"D",435,"D",100,"D",.,"A","4","D",2,"D",5000,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",-1800,"D","01","04","D","2",.,"A",,"A","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",400,"D","20","02","1997",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,50261.121,60416.747,62201.486,.,.,.,.,.,56806.105,.,.,.,63138.264,51354.236,.,41034.199,.,49168.971,51915.933,.,54565.627,55783.868,.,.,58696.612,.,58492.884,.,.,59611.018,57000.106,56778.407,.,42859.088,47954.286,61411.442,40368.836,58946.139,.,.,.,63733.558,751.07077,713.93,9.31,3.87,225,0,1.69,225,225,1.96,4.68,4.59,0,0,0,0,0,9.82,0,3.01,37.14077,1.7892,50.34,0,20.37,19,6.82,5.52999,1,"D",.,"A","6","D","06","24","D",.,"A",5000,"D",.,"A","2","D"
