INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.4914009,0.5039252,0.4942634,0.4953962,0.4980609,0.4982155,0.5841923,03686532,52,D,,A,1,4,D,01,D,1,D,15,D,,A,1,D,,A,1,D,8,D,0,D,52000,D,35193.513,60,D,3978,D,0,D,,A,0,D,,A,0,D,0,D,52000,D,42,D,,A,0,D,174,D,40,D,261,D,60,D,,A,3,,1,D,,A,,A,,A,0,D,0,D,0,D,11,D,1,,A,2,D,1,D,3,2,D,,A,1,05,2017,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,,,,,69262.373,68060.216,64749.538,,75132.643,,,,71669.437,68711.648,64655.464,71890.702,76252.615,,58549.281,70702.393,64666.770,,,73990.990,,77709.057,,,69891.260,64398.641,,73881.166,73991.434,,81005.395,,68317.144,71247.058,,,,71695.646,,,86.18000,69.99000,3.00000,0.00000,4.99000,0.00000,0.00000,13.00000,0.00000,0.00000,0.00000,6.00000,8.00000,3.00000,0.00000,8.00000,0.00000,12.00000,6.00000,6.00000,16.19000,0.00000,0.00000,0.00000,54.11000,0.00000,11.13679,0.00000,1,D,,A,0,D,08,48,D,368653,,A,,A,0,D,52000.0,D,52000,52000,52000,52000,52000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,52000.0,D,52000,52000,52000,52000,52000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S37A,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,7,3,2,
0.9801897,0.9793319,0.9795215,0.9801384,0.9804243,0.9794533,0.9855182,03686581,53,D,45,D,1,2,D,01,D,2,D,15,D,15,D,1,D,1,D,4,D,3,D,0,D,394864,T,3743.017,360,D,21435,T,24792,D,,A,0,D,,A,0,D,0,D,350824,T,45,D,40,D,0,D,652,D,150,D,761,D,175,D,,A,1,,2,D,,A,02,D,,A,0,D,2,D,0,D,03,D,4,1,,2,D,1,D,4,1,D,2,,1,05,2017,1,D,5,D,1,D,2,,A,,A,,A,52,D,52,D,7924.037,6925.124,,6709.892,,,8972.849,7920.364,7166.204,,10583.671,8621.739,8950.726,9203.201,8759.603,,,,6846.072,,8004.439,8397.007,7562.474,,,,,,8454.141,,,,6304.502,7217.934,,7648.170,,9383.144,6509.721,,,6622.104,,,543.86565,168.28000,0.00000,9.99000,0.00000,16.99000,0.00000,57.97000,0.00000,19.96000,5.00000,13.48000,18.49000,9.49000,0.00000,0.00000,0.00000,15.42000,0.00000,1.49000,375.58565,361.96435,0.00000,0.00000,36.35000,0.00000,0.00000,0.00000,1,D,,A,5,D,09,02,T,368658,,A,,A,0,D,327270.8,T,327271,327271,327271,327271,327271,100,14240.1,T,14240,14240,14240,14240,14240,24792,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,283230.8,T,283231,283231,283231,283231,283231,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49G,15,40000,D,40000,40000,40000,40000,40000,100,40000,,A,,A,4040,D,4040,4040,4040,4040,4040,100,4040,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,3,2,2
0.9801609,0.9793031,0.9794927,0.9801096,0.9803955,0.9794244,0.9854894,03686582,53,D,45,D,1,2,D,01,D,2,D,15,D,15,D,1,D,1,D,4,D,3,D,0,D,394864,T,3743.017,360,D,21435,T,24792,D,,A,0,D,,A,0,D,0,D,350824,T,45,D,40,D,0,D,652,D,150,D,761,D,175,D,,A,1,,2,D,,A,02,D,,A,0,D,2,D,0,D,03,D,4,1,,2,D,1,D,4,1,D,2,,1,05,2017,1,D,5,D,2,D,2,,A,,A,,A,52,D,52,D,7924.037,6925.124,,6709.892,,,8972.849,7920.364,7166.204,,10583.671,8621.739,8950.726,9203.201,8759.603,,,,6846.072,,8004.439,8397.007,7562.474,,,,,,8454.141,,,,6304.502,7217.934,,7648.170,,9383.144,6509.721,,,6622.104,,,538.40200,314.99999,8.59071,34.46698,0.00000,12.97000,9.99000,13.72000,22.11281,18.19013,17.75886,30.28365,18.59059,20.87392,3.74951,8.88000,0.00000,35.09898,12.45076,47.27309,223.40201,233.98799,5.65000,0.00000,27.26000,30.90000,20.59000,28.61000,1,D,,A,5,D,09,02,T,368658,,A,,A,0,D,327270.8,T,327271,327271,327271,327271,327271,100,14240.1,T,14240,14240,14240,14240,14240,24792,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,283230.8,T,283231,283231,283231,283231,283231,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49G,15,40000,D,40000,40000,40000,40000,40000,100,40000,,A,,A,4040,D,4040,4040,4040,4040,4040,100,4040,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,3,2,2
0.1774079,0.1885069,0.1785648,0.1816615,0.1865270,0.1830685,0.3013539,03686611,88,T,,A,1,4,D,01,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,19608,D,88496.047,0,D,0,D,0,D,,A,0,D,,A,19608,D,0,D,0,D,,A,,A,0,D,65,D,15,D,130,D,30,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,2,D,1,1,D,,A,1,05,2017,,A,,A,1,D,2,,A,1,D,,A,0,D,,A,,,127538.231,,109245.741,,,180535.124,190904.003,,132221.752,202510.971,,158063.257,,121123.281,137317.429,,,,110238.345,,,,,,163288.277,173250.112,102600.551,,291455.874,,,,202611.931,150603.929,358604.309,484315.495,152439.156,,114740.584,138463.911,163351.503,,32.48999,32.48999,0.00000,2.88847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.32593,10.77981,3.32426,2.55247,6.43408,0.00000,2.18497,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,04,36,D,368661,,A,,A,0,D,19608.0,D,19608,19608,19608,19608,19608,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,19608.0,D,19608,19608,19608,19608,19608,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,1,2,
0.1762894,0.1873884,0.1774464,0.1805430,0.1854085,0.1819500,0.3002354,03686612,88,T,,A,1,4,D,01,D,8,D,11,D,,A,,A,,A,1,D,8,D,0,D,19608,D,88496.047,0,D,0,D,0,D,,A,0,D,,A,19608,D,0,D,0,D,,A,,A,0,D,65,D,15,D,130,D,30,D,,A,3,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,2,,A,2,D,2,D,1,1,D,,A,1,05,2017,,A,,A,2,D,2,,A,1,D,,A,0,D,,A,,,127538.231,,109245.741,,,180535.124,190904.003,,132221.752,202510.971,,158063.257,,121123.281,137317.429,,,,110238.345,,,,,,163288.277,173250.112,102600.551,,291455.874,,,,202611.931,150603.929,358604.309,484315.495,152439.156,,114740.584,138463.911,163351.503,,38.43000,38.43000,0.00000,8.37000,7.19000,0.00000,5.13000,0.00000,0.00000,0.00000,1.19000,0.00000,0.00000,2.00000,3.70154,4.66846,1.19000,0.00000,0.00000,4.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.95000,1,D,,A,0,D,04,36,D,368661,,A,,A,0,D,19608.0,D,19608,19608,19608,19608,19608,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,19608.0,D,19608,19608,19608,19608,19608,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,11,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,1,2,
0.6044587,0.6140807,0.5997905,0.6063889,0.6078044,0.6045114,0.6851429,03686631,73,D,74,D,1,1,D,01,D,7,D,16,D,16,D,,A,,A,3,D,4,D,0,D,69176,D,10006.423,0,D,2754,D,0,D,,A,0,D,,A,30876,D,0,D,36000,D,,A,,A,0,D,348,D,80,D,435,D,100,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,2,D,,A,3,4,,2,D,4,D,4,2,D,1,,1,05,2017,1,D,,A,1,D,2,,A,1,D,1,D,0,D,0,D,,,16123.146,,21166.928,18755.817,,,,18733.309,,,,,,19464.550,17445.571,20047.024,,20144.816,,,,27011.238,18192.297,22426.978,21605.393,23721.582,,17809.214,16386.644,20404.253,,,21389.663,,24300.466,,,21075.565,19467.648,,21224.680,17337.944,289.88000,145.17000,7.10000,48.59000,4.85000,19.12000,0.00000,0.00000,0.00000,2.91000,4.90000,0.00000,5.18000,16.08000,7.82000,0.00000,0.00000,4.18000,0.00000,24.44000,144.71000,20.89000,0.00000,0.00000,0.00000,0.00000,0.00000,49.06000,1,D,,A,7,D,08,15,D,368663,,A,,A,0,D,69176.0,D,69176,69176,69176,69176,69176,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,30876.0,D,30876,30876,30876,30876,30876,100,0.0,D,0,0,0,0,0,100,36000.0,D,36000,36000,36000,36000,36000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,2300,D,2300,2300,2300,2300,2300,100,2300,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,9,1,2,2
0.6043817,0.6140037,0.5997135,0.6063119,0.6077274,0.6044344,0.6850659,03686632,73,D,74,D,1,1,D,01,D,7,D,16,D,16,D,,A,,A,3,D,4,D,0,D,69176,D,10006.423,0,D,2754,D,0,D,,A,0,D,,A,30876,D,0,D,36000,D,,A,,A,0,D,348,D,80,D,435,D,100,D,,A,1,,1,D,,A,,A,,A,0,D,0,D,2,D,,A,3,4,,2,D,4,D,4,2,D,1,,1,05,2017,1,D,,A,2,D,2,,A,1,D,1,D,0,D,0,D,,,16123.146,,21166.928,18755.817,,,,18733.309,,,,,,19464.550,17445.571,20047.024,,20144.816,,,,27011.238,18192.297,22426.978,21605.393,23721.582,,17809.214,16386.644,20404.253,,,21389.663,,24300.466,,,21075.565,19467.648,,21224.680,17337.944,130.55001,30.81001,0.00000,0.00000,7.83001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.64000,3.55000,4.60000,0.00000,0.00000,1.02000,6.01000,0.00000,4.16000,99.74000,0.00000,0.00000,0.00000,6.25000,0.00000,0.00000,0.00000,1,D,,A,7,D,08,15,D,368663,,A,,A,0,D,69176.0,D,69176,69176,69176,69176,69176,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,30876.0,D,30876,30876,30876,30876,30876,100,0.0,D,0,0,0,0,0,100,36000.0,D,36000,36000,36000,36000,36000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,2300,D,2300,2300,2300,2300,2300,100,2300,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,9,1,2,2
0.8490179,0.8206273,0.8445872,0.8244629,0.8638952,0.8407272,0.0620517,03686641,60,D,,A,1,4,D,01,D,8,D,13,D,,A,,A,,A,3,D,9,D,0,D,0,D,19789.474,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,,B,,B,,B,,B,,A,5,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,1,,A,2,D,1,D,4,2,D,,A,1,05,2017,,A,,A,1,D,2,,A,1,D,,A,0,D,,A,,57699.324,42580.210,,,,37346.311,,,,,,30798.439,47029.621,39895.688,,39491.459,,,,41957.919,41469.880,53416.111,54642.004,40727.274,,31317.169,31601.110,31804.149,,,44183.563,,36615.804,,,59256.271,37119.864,,33042.764,41253.319,,37346.287,,147.96000,132.97000,0.00000,58.00000,25.99000,0.00000,0.00000,4.99000,0.00000,0.00000,0.00000,3.10548,15.00000,8.99000,0.00000,3.96902,0.00000,3.25068,4.46757,5.20725,14.99000,0.00000,0.00000,0.00000,0.00000,0.00000,17.28719,17.30000,1,D,,A,0,D,09,06,A,368664,,A,,A,0,D,127654.1,T,128557,140084,120949,128743,119938,506,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,37646.4,D,45108,42324,37548,34128,29124,503,4771.2,D,754,9894,783,10831,1594,501,0.0,D,0,0,0,0,0,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,82593,82593,82593,82593,82593,501,82593,,A,,A,,A,102,5273,25,1191,6627,501,2644,D,A,A,A,T,D,9,3,2,
0.8159986,0.7894417,0.7374745,0.8492886,0.8418384,0.8260962,0.0622040,03686642,60,D,,A,1,4,D,01,D,8,D,12,D,,A,,A,,A,3,D,9,D,0,D,0,D,19789.474,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,,B,,B,,B,,B,,A,3,,0,D,,A,,A,,A,0,D,0,D,2,D,,A,1,,A,2,D,1,D,4,2,D,,A,1,05,2017,,A,,A,2,D,2,,A,1,D,,A,0,D,,A,,57699.324,42580.210,,,,37346.311,,,,,,30798.439,47029.621,39895.688,,39491.459,,,,41957.919,41469.880,53416.111,54642.004,40727.274,,31317.169,31601.110,31804.149,,,44183.563,,36615.804,,,59256.271,37119.864,,33042.764,41253.319,,37346.287,,124.25000,124.25000,0.00000,45.00000,25.00000,0.00000,0.00000,8.00000,0.00000,0.00000,5.00000,0.00000,10.00000,8.00000,5.00000,0.00000,0.00000,3.25000,0.00000,15.00000,0.00000,0.00000,0.00000,0.00000,10.00000,0.00000,96.03995,10.82000,1,D,,A,0,D,08,06,A,368664,,A,,A,0,D,118049.2,T,124244,126779,130231,98879,110114,505,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,39688.8,D,45672,44472,51396,23124,33780,503,3352.6,D,3564,7299,3827,747,1326,501,0.0,D,0,0,0,0,0,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,75008,75008,75008,75008,75008,501,75008,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,T,A,A,A,A,9,3,2,
0.1862487,0.1976443,0.1884475,0.1900315,0.1943475,0.1928737,0.3115779,03686651,60,D,58,D,1,2,D,01,D,5,D,15,D,14,D,,A,1,D,2,D,1,D,0,D,20060,D,38470.259,0,D,1530,D,0,D,,A,0,D,,A,0,D,0,D,20000,D,,A,16,D,0,D,391,D,90,D,435,D,100,D,,A,1,,1,D,,A,03,D,,A,0,D,0,D,0,D,,A,4,1,,2,D,1,D,2,1,D,2,,1,05,2017,1,D,2,D,1,D,2,,A,1,D,,A,0,D,20,D,74805.558,80799.919,,,,77757.836,75390.191,,85035.852,,67383.278,60750.135,,,81133.914,,,97495.565,,61014.537,,,63730.090,60775.437,69101.859,,62715.202,60193.458,69656.674,72980.357,71093.523,,,,64432.727,,78529.252,69236.666,80760.027,,,,,,187.70873,124.29000,0.00000,1.99000,15.12000,5.39000,6.47000,11.98000,3.99000,1.98000,3.78000,21.53000,4.49000,8.05000,0.00000,0.00000,0.00000,5.99000,3.89000,29.64000,63.41873,22.35127,0.00000,13.85000,0.00000,0.00000,0.00000,20.28000,1,D,,A,0,D,05,55,D,368665,,A,,A,0,D,20060.0,D,20060,20060,20060,20060,20060,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,20000.0,D,20000,20000,20000,20000,20000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,60,D,60,60,60,60,60,100,60,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.1865447,0.1979403,0.1887435,0.1903276,0.1946435,0.1931697,0.3118739,03686652,60,D,58,D,1,2,D,01,D,5,D,15,D,14,D,,A,1,D,2,D,1,D,0,D,20060,D,38470.259,0,D,1530,D,0,D,,A,0,D,,A,0,D,0,D,20000,D,,A,16,D,0,D,391,D,90,D,435,D,100,D,,A,1,,1,D,,A,03,D,,A,0,D,0,D,0,D,,A,4,1,,2,D,1,D,2,1,D,2,,1,05,2017,1,D,2,D,2,D,2,,A,1,D,,A,0,D,20,D,74805.558,80799.919,,,,77757.836,75390.191,,85035.852,,67383.278,60750.135,,,81133.914,,,97495.565,,61014.537,,,63730.090,60775.437,69101.859,,62715.202,60193.458,69656.674,72980.357,71093.523,,,,64432.727,,78529.252,69236.666,80760.027,,,,,,130.42000,55.52000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99000,4.98000,10.39000,0.00000,0.00000,0.00000,2.00000,6.50000,11.59000,2.39000,16.68000,74.90000,0.00000,0.00000,23.00000,0.00000,66.47000,0.00000,12.64000,1,D,,A,0,D,05,55,D,368665,,A,,A,0,D,20060.0,D,20060,20060,20060,20060,20060,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,20000.0,D,20000,20000,20000,20000,20000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,60,D,60,60,60,60,60,100,60,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.3994506,0.4094584,0.3972864,0.4042348,0.4039943,0.4079236,0.5054547,03686671,29,D,,A,1,4,D,01,D,4,D,12,D,,A,1,D,,A,3,D,9,D,0,D,40120,D,50852.145,0,D,2831,D,0,D,,A,0,D,,A,0,D,0,D,37000,D,40,D,,A,0,D,348,D,80,D,435,D,100,D,,A,3,,2,D,,A,,A,,A,0,D,1,D,0,D,12,D,5,,A,2,D,6,D,,1,D,,A,2,05,2017,,A,1,D,1,D,2,,A,,A,,A,36,D,,A,111971.920,,,,,113697.812,,,,126425.028,89477.311,,93980.751,,112954.355,92815.994,,,100094.302,,,99701.722,,105748.774,,,104038.461,148234.520,119615.013,,112868.644,137749.739,123463.065,118543.202,87571.916,,,,87242.538,,116994.428,113455.678,109419.473,,28.98000,10.98000,0.00000,0.99000,3.57000,0.00000,4.49000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.93000,0.00000,0.00000,18.00000,0.00000,11.54000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,07,,D,368667,3,D,,A,0,D,40120.0,D,40120,40120,40120,40120,40120,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,37000.0,D,37000,37000,37000,37000,37000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,3120,D,3120,3120,3120,3120,3120,100,3120,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,,5,1,
