INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.9256900,0.9217559,0.9235129,0.9240502,0.9237985,0.9226944,0.9671036,03750972,66,D,66,D,1,2,D,01,D,2,D,14,D,12,D,1,D,1,D,2,D,1,D,0,D,239313,T,36678.293,0,D,7459,D,0,D,,A,0,D,,A,14392,D,0,D,97500,D,35,D,35,D,0,D,174,D,40,D,261,D,60,D,,A,1,,2,D,,A,03,D,,A,0,D,0,D,2,D,03,D,2,1,,2,D,1,D,1,1,D,2,,1,08,2017,1,D,2,D,2,D,2,,A,,A,,A,52,D,20,D,,51641.271,,127082.487,53014.418,,130091.182,,136412.039,51641.271,,,,138691.304,,,,,,139260.283,51641.271,65340.916,,137814.587,,,,153021.855,55629.848,67171.735,51641.271,51641.271,,124300.701,59927.830,62109.848,,,131482.622,,105681.479,,,126240.587,178.95000,57.85000,7.99000,0.00000,0.00000,3.87000,0.00000,0.00000,5.83000,0.00000,3.78000,5.93000,5.96000,1.47000,4.00000,1.60000,0.00000,0.00000,0.00000,17.42000,121.10000,44.63000,0.00000,0.00000,0.00000,0.00000,4.99000,9.32000,1,D,,A,0,D,09,25,T,375097,,A,,A,0,D,186899.8,T,186900,186900,186900,186900,186900,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,14392.0,D,14392,14392,14392,14392,14392,100,0.0,D,0,0,0,0,0,100,97500.0,D,97500,97500,97500,97500,97500,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S11A,14,0,D,0,0,0,0,0,100,0,,A,,A,127421,T,75008,75008,75008,75008,75008,100,75008,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,T,A,A,A,A,1,3,2,2
0.2816930,0.2889957,0.2893821,0.2993550,0.2921092,0.2981399,0.3975298,03751001,25,D,,A,1,4,D,01,D,4,D,12,D,,A,1,D,,A,3,D,9,D,0,D,32000,D,56198.173,0,D,2448,D,0,D,,A,0,D,,A,0,D,0,D,32000,D,40,D,,A,0,D,326,D,75,D,435,D,100,D,1400,D,3,,2,D,200,D,,A,,A,1400,D,1,D,0,D,14,D,2,,A,2,D,1,D,1,2,D,,A,1,08,2017,,A,1,D,1,D,2,,A,,A,,A,46,D,,A,,,143648.871,,108636.255,,,84863.879,117230.689,,112738.143,104869.010,,120874.375,,102165.793,125343.216,,,,125801.879,,,,,,102340.936,89093.556,130593.015,,107427.610,,,,107054.227,106911.710,109393.036,99534.681,123129.843,,118871.224,126651.468,112654.374,,94.78001,94.78001,0.00000,9.10775,27.56000,9.92226,3.49000,0.00000,2.57000,0.00000,2.89000,1.49000,0.00000,9.07000,13.18000,0.00000,3.97000,0.00000,0.00000,11.53000,0.00000,0.00000,0.00000,16.96000,0.00000,0.00000,11.25000,30.93000,1,D,,A,1,D,06,36,D,375100,,A,,A,0,D,32000.0,D,32000,32000,32000,32000,32000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,32000.0,D,32000,32000,32000,32000,32000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,5,2,
0.2828877,0.2901904,0.2905769,0.3005498,0.2933040,0.2993346,0.3991952,03751002,25,D,,A,1,4,D,01,D,4,D,12,D,,A,1,D,,A,3,D,9,D,0,D,32000,D,56198.173,0,D,2448,D,0,D,,A,0,D,,A,0,D,0,D,32000,D,40,D,,A,0,D,326,D,75,D,435,D,100,D,1400,D,3,,2,D,200,D,,A,,A,1400,D,1,D,0,D,14,D,2,,A,2,D,1,D,1,2,D,,A,1,08,2017,,A,1,D,2,D,2,,A,,A,,A,46,D,,A,,,143648.871,,108636.255,,,84863.879,117230.689,,112738.143,104869.010,,120874.375,,102165.793,125343.216,,,,125801.879,,,,,,102340.936,89093.556,130593.015,,107427.610,,,,107054.227,106911.710,109393.036,99534.681,123129.843,,118871.224,126651.468,112654.374,,104.41999,104.41999,2.90174,12.34226,0.00000,0.00000,5.11983,0.00000,4.35756,0.00000,0.00000,6.49820,9.77404,4.99214,6.45089,7.07029,0.00000,10.39986,8.77671,25.73647,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,1,D,06,36,D,375100,,A,,A,0,D,32000.0,D,32000,32000,32000,32000,32000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,32000.0,D,32000,32000,32000,32000,32000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,5,2,
0.7932666,0.7883219,0.7903463,0.7959702,0.7843134,0.7935999,0.8398009,03751011,66,D,64,D,1,1,D,01,D,5,D,15,D,15,D,,A,1,D,2,D,1,D,0,D,111480,D,53149.640,0,D,1148,D,0,D,,A,0,D,,A,34080,D,0,D,15000,D,,A,18,D,0,D,609,D,140,D,870,D,200,D,,A,1,,1,D,,C,03,D,,A,0,D,0,D,1,D,,A,2,1,,2,D,1,D,1,1,D,2,,1,08,2017,3,D,2,D,1,D,2,,A,1,D,,A,0,D,50,D,,84048.006,,101770.430,,,95695.530,103745.296,,80954.682,101951.929,,111443.326,,100444.716,102622.143,,,,104426.823,,,,,,94443.518,95892.515,109833.026,,103151.412,,,,91187.941,102742.850,103104.194,97017.538,107063.641,,93387.107,79834.049,97773.552,,,187.31408,136.12000,1.99000,6.39000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.98000,1.69000,0.00000,5.11000,2.50000,86.15000,0.00000,21.31000,51.19408,4.97592,0.00000,0.00000,4.99029,27.59000,0.00000,21.45971,1,D,,A,0,D,09,42,D,375101,,A,,A,0,D,111480.0,D,111480,111480,111480,111480,111480,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,34080.0,D,34080,34080,34080,34080,34080,100,0.0,D,0,0,0,0,0,100,15000.0,D,15000,15000,15000,15000,15000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,62400,D,62400,62400,62400,62400,62400,100,62400,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,2,3,2,2
0.7936757,0.7887310,0.7907553,0.7963793,0.7847225,0.7940090,0.8402100,03751012,66,D,64,D,1,1,D,01,D,5,D,15,D,15,D,,A,1,D,2,D,1,D,0,D,111480,D,53149.640,0,D,1148,D,0,D,,A,0,D,,A,34080,D,0,D,15000,D,,A,18,D,0,D,609,D,140,D,870,D,200,D,,A,1,,1,D,,C,03,D,,A,0,D,0,D,1,D,,A,2,1,,2,D,1,D,1,1,D,2,,1,08,2017,3,D,2,D,2,D,2,,A,1,D,,A,0,D,50,D,,84048.006,,101770.430,,,95695.530,103745.296,,80954.682,101951.929,,111443.326,,100444.716,102622.143,,,,104426.823,,,,,,94443.518,95892.515,109833.026,,103151.412,,,,91187.941,102742.850,103104.194,97017.538,107063.641,,93387.107,79834.049,97773.552,,,142.46000,99.48000,1.39000,1.88000,15.71000,0.00000,6.58000,0.00000,0.00000,0.59000,5.77000,2.59000,23.05000,9.74000,0.99000,2.00000,2.19000,8.47000,0.00000,18.53000,42.98000,0.00000,0.00000,0.00000,15.87000,0.00000,0.00000,24.01901,1,D,,A,0,D,09,42,D,375101,,A,,A,0,D,111480.0,D,111480,111480,111480,111480,111480,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,34080.0,D,34080,34080,34080,34080,34080,100,0.0,D,0,0,0,0,0,100,15000.0,D,15000,15000,15000,15000,15000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,62400,D,62400,62400,62400,62400,62400,100,62400,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,2,3,2,2
0.1611299,0.1733282,0.1366090,0.1946354,0.1705125,0.1850951,0.2911377,03751021,81,D,,A,1,2,D,01,D,8,D,13,D,,A,,A,,A,1,D,8,D,0,D,20088,D,19735.591,0,D,0,D,0,D,,A,0,D,,A,19608,D,0,D,0,D,,A,,A,0,D,435,D,100,D,435,D,100,D,,A,2,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,3,,A,2,D,4,D,4,2,D,,A,1,08,2017,1,D,1,D,1,D,1,,A,1,D,,A,0,D,,A,39179.440,35307.222,,35956.168,,,34523.315,40758.964,38324.712,,37709.901,37431.787,38281.684,36754.910,37389.904,,,,39103.428,,36817.127,41442.288,40939.112,,,,,,36929.907,,,,39962.926,37418.020,,41230.733,,43876.383,40715.425,,,38665.323,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,05,15,D,375102,,A,,A,0,D,20460.2,D,21650,20457,21885,17507,20802,302,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,20280.0,D,21420,19980,21864,17484,20652,301,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,480,D,01,D,,C,230,477,21,23,150,301,180,,A,,A,,A,,,,,,100,,D,A,A,A,D,A,9,1,2,
0.6948869,0.6832756,0.7006365,0.6987099,0.6796322,0.6909583,0.7529345,03751041,42,D,,A,1,4,D,01,D,4,D,13,D,,A,1,D,,A,2,D,9,D,0,D,87000,D,50179.803,0,D,6656,D,0,D,,A,0,D,,A,0,D,0,D,87000,D,45,D,,A,0,D,326,D,75,D,326,D,75,D,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,10,D,2,,A,2,D,1,D,3,2,D,,A,1,08,2017,,A,3,D,1,D,2,,A,,A,,A,52,D,,A,,90680.450,,,,93558.074,107804.162,120791.213,113011.631,123086.464,,91342.683,112080.889,99136.199,,,105070.174,,105261.237,,,99056.844,112584.434,,104564.853,110106.815,,82760.744,,92664.891,114355.286,,,,105475.585,,,,,,86942.501,104760.933,95337.930,,40.66000,29.19000,0.00000,6.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.12000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.39000,17.68000,11.47000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,09,37,D,375104,,A,,A,0,D,85964.8,D,84485,85023,85913,89557,84846,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,85964.8,D,84485,85023,85913,89557,84846,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,
0.6898786,0.6770942,0.6894297,0.6936041,0.6827154,0.6837935,0.7533207,03751042,42,D,,A,1,4,D,01,D,4,D,13,D,,A,1,D,,A,2,D,9,D,0,D,87000,D,50179.803,0,D,6656,D,0,D,,A,0,D,,A,0,D,0,D,87000,D,45,D,,A,0,D,326,D,75,D,326,D,75,D,,A,5,,2,D,,A,,A,,A,0,D,0,D,0,D,10,D,2,,A,2,D,1,D,3,2,D,,A,1,08,2017,,A,3,D,2,D,2,,A,,A,,A,52,D,,A,,90680.450,,,,93558.074,107804.162,120791.213,113011.631,123086.464,,91342.683,112080.889,99136.199,,,105070.174,,105261.237,,,99056.844,112584.434,,104564.853,110106.815,,82760.744,,92664.891,114355.286,,,,105475.585,,,,,,86942.501,104760.933,95337.930,,70.05000,14.84000,0.00000,2.64000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.42169,2.86831,0.00000,2.84000,0.00000,4.07000,55.21000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,09,37,D,375104,,A,,A,0,D,84685.8,D,83652,85952,84491,85432,83902,301,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,84685.8,D,83652,85952,84491,85432,83902,301,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,4,2,
0.8490083,0.8472456,0.8484505,0.8501784,0.8435940,0.8487892,0.8830261,03751051,55,D,64,D,1,1,D,01,D,2,D,16,D,12,D,1,D,1,D,2,D,1,D,0,D,131000,D,54367.138,0,D,10022,D,25427,D,,A,0,D,,A,0,D,0,D,131000,D,40,D,55,D,0,D,435,D,100,D,522,D,120,D,108000,D,1,,2,D,,A,12,D,,A,108000,D,0,D,0,D,03,D,1,1,,2,D,1,D,1,2,D,1,,1,08,2017,1,D,3,D,1,D,2,,A,,A,,A,50,D,51,D,,,91489.116,,,112599.250,94577.718,,99528.999,85863.961,,123516.312,,141228.521,97406.981,,,,105611.656,,,,,,113689.164,99689.710,98712.357,,139481.619,,,,99108.682,89376.481,109778.655,108832.791,96972.653,,92555.218,95327.517,92044.016,,,103520.270,324.71974,153.20000,8.68000,3.00000,0.00000,9.65000,8.98000,23.18000,29.98000,0.00000,0.00000,12.06000,2.00000,20.41000,0.00000,0.00000,3.19000,23.30000,0.00000,8.77000,171.51974,71.99000,0.00000,77.12000,0.00000,63.66000,0.00000,18.25000,1,D,,A,0,D,09,42,D,375105,,A,,A,0,D,131000.0,D,131000,131000,131000,131000,131000,100,0.0,D,0,0,0,0,0,25427,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,131000.0,D,131000,131000,131000,131000,131000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12B,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,2,2
0.8494267,0.8476641,0.8488690,0.8505969,0.8440125,0.8492077,0.8834445,03751052,55,D,64,D,1,1,D,01,D,2,D,16,D,12,D,1,D,1,D,2,D,1,D,0,D,131000,D,54367.138,0,D,10022,D,25427,D,,A,0,D,,A,0,D,0,D,131000,D,40,D,55,D,0,D,435,D,100,D,522,D,120,D,108000,D,1,,2,D,,A,12,D,,A,108000,D,0,D,0,D,03,D,1,1,,2,D,1,D,1,2,D,1,,1,08,2017,1,D,3,D,2,D,2,,A,,A,,A,50,D,51,D,,,91489.116,,,112599.250,94577.718,,99528.999,85863.961,,123516.312,,141228.521,97406.981,,,,105611.656,,,,,,113689.164,99689.710,98712.357,,139481.619,,,,99108.682,89376.481,109778.655,108832.791,96972.653,,92555.218,95327.517,92044.016,,,103520.270,185.14000,93.66000,15.66000,5.49000,0.00000,0.00000,4.49000,0.00000,0.00000,4.69000,8.03000,6.99000,6.01000,5.00000,6.49000,0.89000,4.29000,16.64000,3.00000,5.99000,91.48000,82.91000,0.00000,0.00000,0.00000,121.91000,8.49000,0.00000,1,D,,A,0,D,09,42,D,375105,,A,,A,0,D,131000.0,D,131000,131000,131000,131000,131000,100,0.0,D,0,0,0,0,0,25427,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,131000.0,D,131000,131000,131000,131000,131000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S12B,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,2,2
0.2721940,0.2657022,0.2638823,0.4020399,0.3554120,0.1189176,0.2192897,03751061,50,D,51,D,1,1,D,01,D,3,D,11,D,11,D,5,D,5,D,4,D,5,D,0,D,13400,D,44695.518,0,D,4100,D,0,D,,A,0,D,,A,0,D,0,D,0,D,50,D,40,D,0,D,391,D,90,D,435,D,100,D,,A,1,,3,D,,A,10,D,,A,0,D,1,D,0,D,10,D,2,1,,2,D,1,D,4,2,D,1,,1,08,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,,,,,78373.043,,,,,,103227.784,97946.285,70479.296,,80380.185,,,,108823.553,91748.494,102289.405,88101.865,53478.376,,75286.136,87501.270,65657.939,,,94815.167,,67907.223,,,102039.388,71408.221,,119276.963,81980.662,,75286.431,,97880.745,71851.753,328.87997,74.42997,0.00000,10.64663,0.00000,5.27884,9.67978,0.00000,0.00000,3.02508,0.00000,2.55823,5.92664,1.69446,3.67176,2.23490,0.00000,0.00000,9.43771,20.27594,254.45000,0.00000,5.41000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,06,32,D,375106,,A,,A,0,D,31033.2,D,15559,38178,41690,29834,29905,403,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,16391.6,D,355,25000,27748,15870,12985,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,13400,D,15204,13178,13942,13964,16920,302,14642,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,4,2,2
0.2655562,0.4110284,0.1161576,0.2267059,0.2978192,0.3117096,0.2189456,03751062,50,D,51,D,1,1,D,01,D,3,D,11,D,11,D,5,D,5,D,4,D,5,D,0,D,13400,D,33022.378,0,D,4100,D,0,D,,A,0,D,,A,0,D,0,D,0,D,50,D,40,D,0,D,391,D,90,D,435,D,100,D,,A,1,,3,D,,A,10,D,,A,0,D,1,D,0,D,10,D,2,1,,2,D,1,D,4,2,D,1,,1,08,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,52,D,,,,,57904.335,,,,,,76267.756,72365.628,52072.199,,59387.271,,,,80402.077,67786.515,75574.454,65092.278,39511.414,,55623.636,64648.540,48510.038,,,70052.264,,50171.875,,,75389.734,52758.517,,88125.367,60569.751,,55623.854,,72317.205,53086.212,293.13000,104.36000,13.00000,9.62000,30.00000,8.58000,0.00000,8.52000,0.00000,0.99000,2.59000,0.00000,8.46000,3.97000,4.28000,0.00000,0.00000,4.30000,4.08000,5.97000,188.77000,0.00000,0.00000,0.00000,7.11000,0.00000,0.00000,11.76000,1,D,,A,7,D,06,32,D,375106,,A,,A,0,D,30031.4,D,33169,32468,24708,15607,44205,403,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,16533.0,D,17122,20620,12341,3130,29452,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,12,13400,D,16047,11848,12367,12477,14753,302,13498,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,8,4,2,2
