"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
132001,.,"A",.,"A",.,"A",70,"D",70,"D","1","2","D","01","D",.,"A","8","D",0,"D","14","D","14","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",25436,"D",25436,"D",55773.731,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",17036,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.417444,"D",.,"A",.,"C",0,"D",196,"D",45,"D",217,"D",50,"D",.,"A","1","D",0,"D",25436,"D",.,"A",,"A","4","D","1","D",.,"A",0,"D",.,"A",.,"A",8400,"D",0,"D",2,"D",0,"D","01",,"A","5",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","25","02","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,"A",.,.,91441.142,116644.247,.,118282.568,.,87596.694,88453.329,.,100510.483,115272.928,.,.,111167.884,.,119543.058,.,.,103315.135,91274.086,85079.315,.,131871.37,115502.58,108062.08,110181.041,87523.722,.,.,.,108915.354,.,92064.857,123637.39,128448.959,.,.,.,.,.,87366.067,.,.,106.81,53.11,0,2.86,2.59,0,0,5.97,12,0,1.71,6.32,5.31,3.71,0.89,1.78,2.68,0,0,7.29,53.7,0,0,12.17,4.58,19.84,2.97,10.67,1,"D",.,"A","0","D","05","42","D",.,"A",.,"A",.,"A","2","D"
132002,.,"A",.,"A",.,"A",70,"D",70,"D","1","2","D","01","D",.,"A","8","D",0,"D","14","D","14","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",25436,"D",25436,"D",55773.731,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",17036,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.4181495,"D",.,"A",.,"C",0,"D",196,"D",45,"D",217,"D",50,"D",.,"A","1","D",0,"D",25436,"D",.,"A",,"A","4","D","1","D",.,"A",0,"D",.,"A",.,"A",8400,"D",0,"D",2,"D",0,"D","01",,"A","5",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","04","03","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,"A",.,.,91441.142,116644.247,.,118282.568,.,87596.694,88453.329,.,100510.483,115272.928,.,.,111167.884,.,119543.058,.,.,103315.135,91274.086,85079.315,.,131871.37,115502.58,108062.08,110181.041,87523.722,.,.,.,108915.354,.,92064.857,123637.39,128448.959,.,.,.,.,.,87366.067,.,.,124.13999,71.26999,1.87,21.25,0,0,0,0,0,0,3.41,10.52,0.58,0,6.26,0.69,6.68,6.35999,7.51,6.14,52.87,7.41,0,3.46,0,0,0,10.78,1,"D",.,"A","0","D","05","42","D",.,"A",.,"A",.,"A","2","D"
132011,400,"D",.,"A",100,"D",53,"D",45,"D","1","2","D","01","D",.,"A","1","D",55000,"D","12","D","12","D","1","D",,"A",6,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",55200,"D",55700,"D",41265.239,0,"D",4208,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",55000,"D",40,"D",.,"A",0.7369313,"D",.,"A",700,"D",0,"D",565,"D",130,"D",870,"D",200,"D",.,"A","1","D",1,"D",700,"D",492,"D",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",4,"D",0,"D",500,"D","01","11","D","1",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","16","02","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A","2","D",47,"D",0,"D",.,"A",.,55207.137,.,.,.,75458.623,83467.384,.,55056.946,.,81923.569,70914.104,.,80378.722,90620.069,.,.,57823.141,.,65303.224,.,.,86869.566,79345.334,89938.879,.,72523.722,122955.4,70498.993,55112.32,87907.557,.,.,.,68318.934,.,97967.21,65458.309,103352.896,.,.,.,.,.,241.60931,160.64,11,5.39,68,0,19.5,8.95,0,3,0,2.69,0,3.99,6.25,4,2.39,19.59,3.29,2.6,80.96931,0.2907,0,0,6.23,0,10.35,31.62,1,"D",.,"A","2","D","08","26","D",.,"A",.,"A",.,"A","2","D"
132012,400,"D",.,"A",100,"D",53,"D",45,"D","1","2","D","01","D",.,"A","1","D",55000,"D","16","D","12","D","1","D",,"A",6,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",55200,"D",55700,"D",41265.239,0,"D",4208,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",55000,"D",40,"D",.,"A",0.7374533,"D",.,"A",700,"D",0,"D",565,"D",130,"D",870,"D",200,"D",.,"A","1","D",1,"D",700,"D",492,"D",,"A","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",4,"D",0,"D",500,"D","03","11","D","1",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","23","02","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A","2","D",47,"D",0,"D",.,"A",.,55207.137,.,.,.,75458.623,83467.384,.,55056.946,.,81923.569,70914.104,.,80378.722,90620.069,.,.,57823.141,.,65303.224,.,.,86869.566,79345.334,89938.879,.,72523.722,122955.4,70498.993,55112.32,87907.557,.,.,.,68318.934,.,97967.21,65458.309,103352.896,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","2","D","08","26","D",.,"A",.,"A",.,"A","2","D"
132021,.,"A",.,"A",.,"A",76,"D",.,"D","1","2","D","01","D",.,"A","8","D",0,"D","10","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",526,"D",526,"D",57703.386,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",117,"D",27,"D",130,"D",30,"D",.,"A","3","D",0,"D",526,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","3",.,"A",,"A","2","D","2","D","2","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","12","02","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",299032.919,69919.025,186964.675,162319.895,164444.424,66246.984,.,85157.071,87238.029,84262.355,.,.,168288.274,.,134966.554,.,.,256880.449,.,.,100626.939,222892.046,.,147931.598,.,79473.007,139914.563,.,.,.,131796.223,.,.,.,.,.,86314.882,74478,90571.433,.,83839.511,.,.,.,14.72,14.72,0,0,0,3.99,0,2.26,0,0,1.99,0,0,0,2.49,0,0,3.99,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","26","D",.,"A",.,"A",.,"A",,"A"
132022,.,"A",.,"A",.,"A",76,"D",.,"D","1","2","D","01","D",.,"A","8","D",0,"D","10","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",526,"D",526,"D",57703.386,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",117,"D",27,"D",130,"D",30,"D",.,"A","3","D",0,"D",526,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","3",.,"A",,"A","2","D","2","D","2","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","19","02","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",299032.919,69919.025,186964.675,162319.895,164444.424,66246.984,.,85157.071,87238.029,84262.355,.,.,168288.274,.,134966.554,.,.,256880.449,.,.,100626.939,222892.046,.,147931.598,.,79473.007,139914.563,.,.,.,131796.223,.,.,.,.,.,86314.882,74478,90571.433,.,83839.511,.,.,.,7.89,7.89,0,0.99,0,0,0,3.74,0,0.59,0,0,0,0,1.58,0,0.99,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","26","D",.,"A",.,"A",.,"A",,"A"
132031,.,"A",.,"A",.,"A",61,"D",.,"D","1","1","D","01","D",.,"A","4","D",22000,"D","12","D",,"A","1","D",,"A",4,"D","9","D",0,"D",,"A",1500,"D",0,"D",3667,"D",0,"D",25402,"D",28684,"D",35751.538,600,"D",1683,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",815,"D",0,"D",22000,"D",40,"D",.,"A",0.4718988,"D",.,"A",.,"A",0,"D",283,"D",65,"D",326,"D",75,"D",.,"A","2","D",3,"D",6684,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",6684,"D",1,"D",0,"D",3282,"D","01","11","D","4",.,"A",,"A","2","D","1","D","1","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","27","03","1998",300,"D","1","D",.,"A",4,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",61291.502,97759.224,.,.,75203.013,.,98493.27,.,.,130047.836,.,.,64743.329,104677.707,.,81524.168,.,63703.874,123937.818,.,.,.,93485.025,.,.,.,.,.,88432.599,54913.623,85387.6,.,121535.456,.,.,.,71620.512,67993.105,63015.905,85662.457,102678.811,.,78876.764,97795.272,94.47999,34.39,0,0,0,0,0,0,0,0,0,4.72,11.08,8.56,0,1.88,0,5.21,0,2.94,60.08999,0,1.92,0,0,0,0,4.48,1,"D",.,"A","0","D","05","42","D",.,"A",.,"A",.,"A","2","D"
132032,.,"A",.,"A",.,"A",61,"D",.,"D","1","1","D","01","D",.,"A","4","D",22000,"D","12","D",,"A","1","D",,"A",4,"D","9","D",0,"D",,"A",1500,"D",0,"D",3667,"D",0,"D",25402,"D",28684,"D",35751.538,600,"D",1683,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",815,"D",0,"D",22000,"D",40,"D",.,"A",0.472351,"D",.,"A",.,"A",0,"D",283,"D",65,"D",326,"D",75,"D",.,"A","2","D",3,"D",6684,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",6684,"D",1,"D",0,"D",3282,"D","01","11","D","4",.,"A",,"A","2","D","1","D","1","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","03","04","1998",300,"D","1","D",.,"A",4,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",61291.502,97759.224,.,.,75203.013,.,98493.27,.,.,130047.836,.,.,64743.329,104677.707,.,81524.168,.,63703.874,123937.818,.,.,.,93485.025,.,.,.,.,.,88432.599,54913.623,85387.6,.,121535.456,.,.,.,71620.512,67993.105,63015.905,85662.457,102678.811,.,78876.764,97795.272,91.57999,68.1,0,0.55,5.21,28.64,0,2.59,0,0.98,2.52,2.55,11.53,1.94,1.84,0,0,0,5.96,3.79,23.47999,0,1.69,0,16.55168,0,6.13,9.48831,1,"D",.,"A","0","D","05","42","D",.,"A",.,"A",.,"A","2","D"
132041,.,"A",.,"A",.,"A",86,"D",88,"D","2","2","D","05","D",.,"A","8","D",0,"D","10","D","10","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",12932,"D",12972,"D",53113.067,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",12572,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.1960686,"D",.,"A",.,"C",0,"D",209,"D",48,"D",217,"D",50,"D",.,"A","1","D",0,"D",12972,"D",.,"A",,"A","1","D","1","D",400,"D",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",40,"D","01",,"A","5",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","06","02","1998",40,"D","1","D",.,"A",1,"D","1","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,"A",.,124616.075,120277.012,136198.809,.,.,.,.,.,117197.203,.,.,.,89034.049,128920.334,.,115893.218,.,78767.632,117538.378,.,109649.21,115986.398,.,.,142006.142,.,111029.806,.,.,100342.847,118716.26,111280.355,.,107883.284,85968.21,93586.259,126069.028,119954.697,.,.,.,121606.863,.,43.60001,33.60001,2.60716,5.52828,0,5.01688,2.06541,0,0,0,0,4.56483,3.87762,0,2.05902,1.86149,0,4.17282,0,1.8465,10,0,0,0,0,0,0,0,1,"D",.,"A","0","D","03",,"T",.,"A",.,"A",.,"A","2","D"
132042,.,"A",.,"A",.,"A",86,"D",88,"D","2","2","D","05","D",.,"A","8","D",0,"D","10","D","10","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",12932,"D",12972,"D",53113.067,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",12572,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.1967404,"D",.,"A",.,"C",0,"D",209,"D",48,"D",217,"D",50,"D",.,"A","1","D",0,"D",12972,"D",.,"A",,"A","1","D","1","D",400,"D",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",40,"D","01",,"A","5",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","13","02","1998",40,"D","1","D",.,"A",1,"D","2","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,"A",.,124616.075,120277.012,136198.809,.,.,.,.,.,117197.203,.,.,.,89034.049,128920.334,.,115893.218,.,78767.632,117538.378,.,109649.21,115986.398,.,.,142006.142,.,111029.806,.,.,100342.847,118716.26,111280.355,.,107883.284,85968.21,93586.259,126069.028,119954.697,.,.,.,121606.863,.,31.09,21.09,0,8.92,0,0,0,0,0,0.9,2.71,0,1.98,0,0,0.54,0,4.96,1.08,0,10,0,0,0,0,0,0,0,1,"D",.,"A","0","D","03",,"T",.,"A",.,"A",.,"A","2","D"
132051,.,"A",.,"A",.,"A",58,"D",55,"D","1","2","D","01","D",.,"C","2","D",60000,"D","16","D","16","D","5","D","4","D",2,"D","1","D",19000,"D",,"A",500,"D",0,"D",0,"D",0,"D",60500,"D",60000,"D",50540.56,2000,"D",6044,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",41000,"D",30,"D",50,"D",0.7656826,"D",.,"A",.,"C",0,"D",174,"D",40,"D",261,"D",60,"D",30000,"D","1","D",2,"D",0,"D",450,"D","02","D","1","D","1","D",.,"A",30000,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-500,"D","01","03","D","1",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","12","03","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",35,"D",42,"D",.,"A",103743.848,.,92669.721,.,102181.86,.,.,99589.388,.,.,76576.531,101516.367,.,119910.348,.,111518.065,77948.874,.,.,.,72988.356,.,.,.,.,.,99382.207,87341.53,127471.602,.,107066.697,.,.,.,90641.955,81022.498,98831.824,103258.979,89076.245,.,100034.067,83814.293,86713.727,.,72.68,72.68,7.87,8.97,0,5.8,2.83,4.99,5.89,0,4.38,3.43,4.49,4.74,4.06,0.96539,0,5.99461,0,8.27,0,5,0,0,0,0,0,0,1,"D",.,"A","0","D","08","33","R",.,"A",.,"A",.,"A","2","D"
132052,.,"A",.,"A",.,"A",58,"D",55,"D","1","2","D","01","D",.,"C","2","D",60000,"D","16","D","16","D","5","D","4","D",2,"D","1","D",19000,"D",,"A",500,"D",0,"D",0,"D",0,"D",60500,"D",60000,"D",50540.56,2000,"D",6044,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",41000,"D",30,"D",50,"D",0.7663218,"D",.,"A",.,"C",0,"D",174,"D",40,"D",261,"D",60,"D",30000,"D","1","D",2,"D",0,"D",450,"D","02","D","1","D","1","D",.,"A",30000,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-500,"D","01","03","D","1",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","19","03","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",35,"D",42,"D",.,"A",103743.848,.,92669.721,.,102181.86,.,.,99589.388,.,.,76576.531,101516.367,.,119910.348,.,111518.065,77948.874,.,.,.,72988.356,.,.,.,.,.,99382.207,87341.53,127471.602,.,107066.697,.,.,.,90641.955,81022.498,98831.824,103258.979,89076.245,.,100034.067,83814.293,86713.727,.,46.93,29.41,5.58,3.99,0,0,2.23,0,0,0,0,3,0.5,3.68,0,0,0,0,1.69,8.74,17.52,0,0,0,0,0,0,6.95,1,"D",.,"A","0","D","08","33","R",.,"A",.,"A",.,"A","2","D"
132061,.,"A",.,"A",.,"A",37,"D",.,"D","1","4","D",,"B",.,"A","1","D",0,"D","12","D",,"A","5","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",48977.463,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",.,"A",.,"A",.,"A",.,"A",0,"D",87,"D",20,"D",109,"D",25,"D",.,"A","5","D",1,"D",0,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","14","D","1",.,"A",,"A","2","D","1","D","1","D","2","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","17","03","1998",.,"A",,"A",.,"A",1,"D","1","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",100250.645,.,101436.024,.,104416.746,.,.,113185.988,.,.,93486.603,96124.048,.,111111.197,.,93125.953,94329.85,.,.,.,105622.982,.,.,.,.,.,104600.664,85721.323,103766.166,.,99628.214,.,.,.,104296.057,78492.692,95781.981,108453.64,95841.369,.,83826.176,89844.599,110870.639,.,14.99,1.99,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","25","D",.,"A",.,"A",.,"A",,"A"
132071,.,"A",.,"A",.,"A",28,"D",27,"D","1","4","D","01","D",.,"A","2","D",0,"D","14","D","12","D","5","D","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",41766.119,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",12,"D",30,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",.,"A","1","D",2,"D",0,"D",.,"A","11","D","4","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","03","03","D","2",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","14","03","1998",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,.,77586.092,.,88614.405,79636.748,89922.85,.,.,.,.,.,95656.303,.,.,.,78131.329,95920.579,.,80502.379,.,78126.5,91835.35,.,83969.455,90526.641,.,.,86895.039,.,98221.675,.,.,101559.863,73417.014,95953.252,.,85331.673,96331.95,71669.766,82608.142,80710.431,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","12","D",.,"A",.,"A",.,"A",,"A"
132072,.,"A",.,"A",.,"A",28,"D",27,"D","1","3","D","01","D",.,"A","2","D",0,"D","14","D","12","D","5","D","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",45580.051,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",12,"D",30,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",.,"A","1","D",2,"D",0,"D",.,"A","11","D","4","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","03","03","D","2",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","21","03","1998",.,"A","1","D",.,"A",.,"A","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,.,86606.781,.,94512.943,88874.404,91206.283,.,.,.,.,.,93368.496,.,.,.,86279.972,109026.998,.,85816.414,.,86320.85,99495.619,.,92141.838,96599.527,.,.,92923.156,.,102980.305,.,.,115419.049,86957.52,101418.624,.,101056.041,107326.069,91476.756,91779.383,80846.245,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","12","D",.,"A",.,"A",.,"A",,"A"
