"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_AMT8","FS_AMT8_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_DATE8","FS_D_TE8","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
85651,.,"A",.,"A",.,"A",26,"D",31,"D","1","1","D","01","D",.,"A","2","D",68500,"D","13","D","13","D","3","D","1","D",2,"D","1","D",0,"D",,"A",700,"D",0,"D",0,"D",0,"D",69300,"D",68600,"D",2680.98,0,"D",5240,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",68500,"D",84,"D",55,"D",0.8425624,"D",.,"A",40,"D",0,"D",283,"D",65,"D",326,"D",75,"D",2260,"D","1","D",2,"D",100,"D",300,"D","01","D","4","D","4","D",.,"A",3460,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-700,"D","01","08","D","4",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",1200,"D","1","D","2","D","1",.,"A",.,"A","09","04","1997",.,"A","1","D",.,"A",5,"D","1","D",2,.,"A",,"A",,"A",26,"D",52,"D",60,"D",.,.,.,5575.951,5622.567,4826.489,.,5371.696,6842.105,5240.217,5780.107,4979.584,.,.,.,5404.051,.,5396.629,5142.441,4661.657,.,.,.,.,.,5560.055,.,.,.,4653.911,5258.802,.,5472.634,.,5332.831,4804.911,.,6489.648,6377.433,.,.,6504.612,.,4865.841,152.59999,151.09999,2.69,26,13.46,0,7,2.79,0,1.49,3.89,1.78,11.13,0,5.99,0,3.98,18.69,4.29,47.91999,1.5,0,0,0,0,0,0,6.78,1,"D",.,"A","0","D","08","02","D",.,"A",.,"A",.,"A","2","D"
85652,.,"A",.,"A",.,"A",26,"D",31,"D","1","1","D","01","D",.,"A","2","D",68500,"D","13","D","13","D","3","D","1","D",2,"D","1","D",0,"D",,"A",700,"D",0,"D",0,"D",0,"D",69300,"D",68600,"D",2680.98,0,"D",5240,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",68500,"D",84,"D",55,"D",0.8425951,"D",.,"A",40,"D",0,"D",283,"D",65,"D",326,"D",75,"D",2260,"D","1","D",2,"D",100,"D",300,"D","01","D","4","D","4","D",.,"A",3460,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-700,"D","01","08","D","4",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",1200,"D","1","D","2","D","1",.,"A",.,"A","16","04","1997",.,"A","1","D",.,"A",5,"D","2","D",2,.,"A",,"A",,"A",26,"D",52,"D",60,"D",.,.,.,5575.951,5622.567,4826.489,.,5371.696,6842.105,5240.217,5780.107,4979.584,.,.,.,5404.051,.,5396.629,5142.441,4661.657,.,.,.,.,.,5560.055,.,.,.,4653.911,5258.802,.,5472.634,.,5332.831,4804.911,.,6489.648,6377.433,.,.,6504.612,.,4865.841,65.42001,14.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.68,0,0,50.74001,0,0,0,0,0,0,20.64,1,"D",.,"A","0","D","08","02","D",.,"A",.,"A",.,"A","2","D"
85661,.,"A",.,"A",.,"A",57,"D",.,"D","1","1","D","01","D",.,"A","1","D",5056,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",172,"D",0,"D",0,"D",0,"D",5180,"D",5056,"D",26480.457,0,"D",387,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",176,"D",0,"D",5056,"D",16,"D",.,"A",0.0388964,"D",.,"A",.,"A",0,"D",87,"D",20,"D",130,"D",30,"D",.,"A","3","D",1,"D",0,"D",410,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-124,"D","01","10","D","2",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",128,"D","24","04","1997",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",44,"D",.,"A",.,"A",.,.,49894.069,.,.,51336.087,54250.912,49893.899,.,51509.889,51795.428,50240.346,53067.267,64075.434,.,.,.,55507.446,.,55653.421,49552.307,53235.404,.,.,.,.,.,49770.801,.,.,.,54321.372,46842.823,.,41846.277,.,61658.014,52520.007,.,51874.559,48763.687,.,.,52163.843,20.66,20.66,0,3.88,0,0,0,0,0,0.49,0,3.29,2.23,0,3.57,0,0,0.94,0,6.26,0,0,0,0,0,0,0,5.98,1,"D",.,"A","0","D","02","41","D",.,"A",.,"A",.,"A","1","D"
85662,.,"A",.,"A",.,"A",57,"D",.,"D","1","1","D","01","D",.,"A","1","D",5056,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",172,"D",0,"D",0,"D",0,"D",5180,"D",5056,"D",23931.169,0,"D",387,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",176,"D",0,"D",5056,"D",16,"D",.,"A",0.0385729,"D",.,"A",.,"A",0,"D",87,"D",20,"D",130,"D",30,"D",.,"A","3","D",1,"D",0,"D",410,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-124,"D","01","10","D","2",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",128,"D","01","05","1997",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",44,"D",.,"A",.,"A",.,.,45090.74,.,.,46393.934,49028.147,45090.587,.,46551.004,46809.054,45403.681,47958.452,57906.857,.,.,.,50163.714,.,50295.636,44781.879,48110.403,.,.,.,.,.,44979.339,.,.,.,49091.824,42333.239,.,37817.713,.,55722.164,47463.877,.,46880.567,44069.181,.,.,47142.002,18.15,18.15,0,1.69,0,3.19,0,0,0,0,0,0,1.33,0.44,0,1.09,0,3.13,0,7.28,0,0,0,8.76,0,0,0,3.62,1,"D",.,"A","0","D","02","41","D",.,"A",.,"A",.,"A","1","D"
85671,60675,"T",630,"D",3910,"D",72,"D",74,"D","2","2","D","01","D",209139,"T","8","D",0,"D","15","D","12","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",228472,"T",294236,"T",36522.813,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",31726,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.9444057,"D",.,"A",53371,"T",0,"D",391,"D",90,"D",435,"D",100,"D",.,"A","1","D",0,"D",294236,"T",.,"A",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"B",0,"D",2,"D",65764,"T","01",,"A","5",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","21","04","1997",549,"D","1","D",.,"A",2,"D","1","D",2,.,"A","1","D","2","D",0,"D",0,"D",.,"A",.,75694.573,.,88774.824,70790.968,70311.926,96117.186,81220.927,.,.,.,89071.656,.,65562.443,65256.537,85621.504,.,.,.,.,.,82643.789,.,.,.,80369.588,87063.243,.,83061.327,.,51655.006,74097.459,.,65215.204,58087.133,.,.,73696.125,.,76445.971,.,.,65864.259,67526.217,40.83999,40.83999,0,4.18,4.7,0,0,0,4.7,0,1.78,9,0.52,4.26999,3.13,6.47,0,0,2.09,0,0,0,0,5.22,0,10,0,16.6,1,"D",.,"A","0","D","09",,"T",.,"A",.,"A",.,"A","2","D"
85672,60675,"T",630,"D",3910,"D",72,"D",74,"D","2","2","D","01","D",209139,"T","8","D",0,"D","15","D","12","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",228472,"T",294236,"T",36522.813,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",31726,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.9448518,"D",.,"A",53371,"T",0,"D",391,"D",90,"D",435,"D",100,"D",.,"A","1","D",0,"D",294236,"T",.,"A",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"B",0,"D",2,"D",65764,"T","01",,"A","5",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","28","04","1997",549,"D","1","D",.,"A",2,"D","2","D",2,.,"A","1","D","2","D",0,"D",0,"D",.,"A",.,75694.573,.,88774.824,70790.968,70311.926,96117.186,81220.927,.,.,.,89071.656,.,65562.443,65256.537,85621.504,.,.,.,.,.,82643.789,.,.,.,80369.588,87063.243,.,83061.327,.,51655.006,74097.459,.,65215.204,58087.133,.,.,73696.125,.,76445.971,.,.,65864.259,67526.217,62.31305,62.31305,6.9,2.45,1.93,0,3.12,4.53161,1.02999,0,0,1.93,0,6.95999,4.15,3.32,3.72999,4.42147,4.67,13.17,0,23.55,0,2.09,0,6,10.42,10.58,1,"D",.,"A","0","D","09",,"T",.,"A",.,"A",.,"A","2","D"
85681,7000,"D",.,"A",2000,"D",39,"D",37,"D","1","1","D","01","D",7000,"D","2","D",169899,"T","17","D","17","D","1","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",163989,"T",172989,"T",38139.327,0,"D",11816,"T",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",169899,"T",50,"D",40,"D",0.9936633,"D",.,"A",90,"D",0,"D",335,"D",77,"D",370,"D",85,"D",.,"A","1","D",2,"D",3090,"D",.,"A","02","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",9000,"D","01","01","D","1",.,"A","1","D","2","D","1","D","1","D","1","D",-4000,"D",.,"A","1","D","2","D","1",.,"A",.,"A","19","04","1997",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",80857.098,.,55757.712,.,79405.936,.,.,61527.665,.,.,63580.397,63194.064,.,72502.849,.,76012.894,65378.694,.,.,.,50238.427,.,.,.,.,.,55602.377,65758.99,84780.381,.,76366.55,.,.,.,58053,62279.639,79171.324,89822.764,75697.724,.,66683.326,58106.649,87031.571,.,145.55,71.64,3.5,3.9,0,3,0,9,0,1.5,2.39,10.87,3.5,15.5,5.5,0,0,5,5.99,1.99,73.91,10.5,0,0,0,0,2.18315,10.5,1,"D",.,"A","3","D","09","25","D",.,"A",.,"A",.,"A","2","D"
85682,7000,"D",.,"A",2000,"D",39,"D",37,"D","1","1","D","01","D",7000,"D","2","D",169899,"T","17","D","17","D","1","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",163989,"T",172989,"T",38139.327,0,"D",11816,"T",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",169899,"T",50,"D",40,"D",0.9941292,"D",.,"A",90,"D",0,"D",335,"D",77,"D",370,"D",85,"D",.,"A","1","D",2,"D",3090,"D",.,"A","02","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",9000,"D","01","01","D","1",.,"A","1","D","2","D","1","D","1","D","1","D",-4000,"D",.,"A","1","D","2","D","1",.,"A",.,"A","26","04","1997",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",80857.098,.,55757.712,.,79405.936,.,.,61527.665,.,.,63580.397,63194.064,.,72502.849,.,76012.894,65378.694,.,.,.,50238.427,.,.,.,.,.,55602.377,65758.99,84780.381,.,76366.55,.,.,.,58053,62279.639,79171.324,89822.764,75697.724,.,66683.326,58106.649,87031.571,.,173.07,142.17,21.39,11.97,7.5,0,0,15.21,0,3.02,1.69,28.58,1.49,11.86,13.88,0,0,0,0,25.58,30.9,10.55,0,0,0,0,18.44,73.39704,1,"D",.,"A","3","D","09","25","D",.,"A",.,"A",.,"A","2","D"
85691,.,"A",.,"A",.,"A",66,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",29654.85,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","5","D",0,"D",0,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","2",.,"A",,"A","2","D","1","D","4","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","15","04","1997",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",57393.395,.,56936.863,.,65708.698,61991.822,.,.,.,54896.155,.,.,.,.,.,60905.483,49118.031,51025.66,.,66736.133,.,.,.,55380.981,63384.229,65012.186,60822.417,59870.641,.,55501.225,53252.475,62609.789,.,.,56765.635,.,56528.578,.,.,57792.355,.,.,60356.455,63379.865,10.19,10.19,0,0,0,0,0,0,0,0,2.19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","06","D",.,"A",.,"A",.,"A",,"A"
85692,.,"A",.,"A",.,"A",66,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",29654.85,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","5","D",0,"D",0,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","2",.,"A",,"A","2","D","1","D","4","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","22","04","1997",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",57393.395,.,56936.863,.,65708.698,61991.822,.,.,.,54896.155,.,.,.,.,.,60905.483,49118.031,51025.66,.,66736.133,.,.,.,55380.981,63384.229,65012.186,60822.417,59870.641,.,55501.225,53252.475,62609.789,.,.,56765.635,.,56528.578,.,.,57792.355,.,.,60356.455,63379.865,10.19,10.19,0,0,0,0,0,0,0,0,2.19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","06","D",.,"A",.,"A",.,"A",,"A"
85701,.,"A",.,"A",.,"A",30,"D",29,"D","1","4","D","01","D",.,"A","2","D",20000,"D","10","D","11","D","1","D","1","D",6,"D","3","D",0,"D",,"A",1500,"D",0,"D",0,"D",0,"D",23500,"D",22000,"D",28664.743,0,"D",1530,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",20000,"D",40,"D",40,"D",0.3674544,"D",.,"A",.,"A",0,"D",565,"D",130,"D",652,"D",150,"D",100,"D","1","D",2,"D",2000,"D",.,"B","03","D","2","D","2","D",.,"A",100,"D",.,"A",.,"A",.,"A",4,"D",0,"D",-1500,"D","01","13","D","5",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","17","06","1997",.,"A",,"A",2000,"D",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",26,"D",.,"A",55374.993,.,47021.655,58644.66,.,70119.299,.,47346.52,61817.92,.,.,.,54606.38,.,.,.,.,.,73604.409,52445.587,76136.893,.,51565.649,.,.,.,60293.871,45795.271,69294.583,54812.879,45928.816,.,56585.637,61326.963,57663.683,.,.,92644.928,.,52786.017,.,.,57835.706,.,76.32998,76.32998,0,2.89,5,8.93,0,3.5,0,5,6,3,5,9.75,3.99,0,4,5.76998,3,10.5,0,0,4.82,0,0,0,0,0,1,"D",.,"A","4","D","05",,"T",.,"A",.,"A",.,"A","2","D"
85702,.,"A",.,"A",.,"A",30,"D",29,"D","1","4","D","01","D",.,"A","2","D",20000,"D","10","D","11","D","1","D","1","D",6,"D","3","D",0,"D",,"A",1500,"D",0,"D",0,"D",0,"D",23500,"D",22000,"D",28664.743,0,"D",1530,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",20000,"D",40,"D",40,"D",0.3678045,"D",.,"A",.,"A",0,"D",565,"D",130,"D",652,"D",150,"D",100,"D","1","D",2,"D",2000,"D",.,"B","03","D","2","D","2","D",.,"A",100,"D",.,"A",.,"A",.,"A",4,"D",0,"D",-1500,"D","01","13","D","5",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","24","06","1997",.,"A",,"A",2000,"D",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",26,"D",.,"A",55374.993,.,47021.655,58644.66,.,70119.299,.,47346.52,61817.92,.,.,.,54606.38,.,.,.,.,.,73604.409,52445.587,76136.893,.,51565.649,.,.,.,60293.871,45795.271,69294.583,54812.879,45928.816,.,56585.637,61326.963,57663.683,.,.,92644.928,.,52786.017,.,.,57835.706,.,205.50998,205.50998,16.28,7.5,11.5,28.5,0,10.5,0,9.99,12.99,10,14.5,13.59,5,4.5,16,21.21998,6,17.44,0,2.6,14.85,0,8.46382,0,5.36,13.79617,1,"D",.,"A","4","D","05",,"T",.,"A",.,"A",.,"A","2","D"
85711,.,"A",.,"A",.,"A",19,"D",.,"D","1","6","D","09","D",.,"A","8","D",0,"D","13","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",54594.157,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",43,"D",10,"D",65,"D",15,"D",.,"A","5","D",0,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01",,"A","3",.,"A",,"A","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","17","04","1997",.,"A",,"A",.,"A",0,"D","1","D",1,.,"A","3","D",,"A",0,"D",.,"A",.,"A",.,129240.709,116026.011,.,.,.,86130.243,.,107101.588,96726.358,86915.386,.,.,.,.,.,81258.076,.,.,.,106054.738,93760.485,.,99509.001,.,115464.317,100848.157,.,106039.228,102913.504,.,.,96673.458,.,107263.521,.,.,124222.242,104888.495,115163.805,.,106718.307,110563.473,118794.335,9.58,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,6.64,7.36,0,0,0,0,0,0,2,"D",11,"D","0","D","10","37","D",.,"A",.,"A",.,"A",,"A"
85721,.,"A",.,"A",.,"A",32,"D",.,"D","1","4","D","01","D",.,"A","4","D",49000,"D","13","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",912,"D",0,"D",6014,"D",0,"D",42004,"D",49000,"D",44759.035,0,"D",3749,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2132,"D",0,"D",49000,"D",40,"D",.,"A",0.7044381,"D",.,"A",.,"A",0,"D",326,"D",75,"D",435,"D",100,"D",.,"A","5","D",2,"D",0,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"B",.,"A",.,"A",0,"D",0,"D",6996,"D","01","03","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",238,"D","10","04","1997",.,"A",,"A",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,.,.,84497.421,.,.,.,80716.799,77847.353,.,79884.654,.,77383.556,93236.627,.,69925.616,88578.115,.,.,88398.292,.,81876.465,.,.,103298.222,85303.177,99627.738,.,85026.944,87654.691,95388.816,95558.108,94420.1,.,.,.,92020.081,.,93971.089,99631.618,85777.707,.,80.84997,38.96998,0.52,1.11,8.72,3.69,4.32,0,0,0,2.42,5.38999,0,0.94,0,2.1,0,7.35999,0,2.4,41.87999,132.75,27.49,0,2.1,4,6.29,0,1,"D",.,"A","0","D","07","39","D",.,"A",.,"A",.,"A","2","D"
85722,.,"A",.,"A",.,"A",32,"D",.,"D","1","4","D","01","D",.,"A","4","D",49000,"D","13","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",912,"D",0,"D",6014,"D",0,"D",42004,"D",49000,"D",44759.035,0,"D",3749,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2132,"D",0,"D",49000,"D",40,"D",.,"A",0.7049848,"D",.,"A",.,"A",0,"D",326,"D",75,"D",435,"D",100,"D",.,"A","5","D",2,"D",0,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"B",.,"A",.,"A",0,"D",0,"D",6996,"D","01","03","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",238,"D","17","04","1997",.,"A",,"A",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,.,.,84497.421,.,.,.,80716.799,77847.353,.,79884.654,.,77383.556,93236.627,.,69925.616,88578.115,.,.,88398.292,.,81876.465,.,.,103298.222,85303.177,99627.738,.,85026.944,87654.691,95388.816,95558.108,94420.1,.,.,.,92020.081,.,93971.089,99631.618,85777.707,.,69.46997,49.81997,0,0,9.46,4.05,0,0,1.03999,1.15,2.21,8.94626,1.96697,1.03999,2.32584,2.11,0,3.16,1.2907,11.07022,19.65,6.71,18.28,3.01,2.1,0,0,10.23,1,"D",.,"A","0","D","07","39","D",.,"A",.,"A",.,"A","2","D"
