"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
138531,.,"A",.,"A",.,"A",21,"D",.,"D","1","4","D","01","D",.,"A","1","D",30000,"D","15","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",30000,"D",30000,"D",45087.519,0,"D",2295,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",30000,"D",40,"D",.,"A",0.4628758,"D",.,"A",.,"A",0,"D",261,"D",60,"D",304,"D",70,"D",.,"A","5","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","03","D","1",.,"A",,"A","2","D","1","D","1","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","12","06","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",49,"D",.,"A",.,"A",.,.,83152.094,.,81667.762,80888.687,.,82833.502,92321.541,.,.,89643.543,.,70451.795,.,.,93386.075,84718.634,102139.526,.,103208.639,87276.495,87971.42,98935.771,76034.758,.,.,.,81327.548,.,94853.017,92932.843,82694.621,.,.,.,.,.,79755.124,.,.,.,89948.859,86289.148,66.25,39.06,3.39,1.94,7.08,0,1.99,2.79,0,1.89,1.75,0,2.5,2.77,1.99,0,7.99,0,2.98,0,27.19,0,0,0,8.33,0,0,14.33,1,"D",.,"A","0","D","06","42","D",.,"A",.,"A",.,"A","2","D"
138532,.,"A",.,"A",.,"A",21,"D",.,"D","1","4","D","01","D",.,"A","1","D",30000,"D","15","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",30000,"D",30000,"D",45087.519,0,"D",2295,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",30000,"D",40,"D",.,"A",0.4634448,"D",.,"A",.,"A",0,"D",261,"D",60,"D",304,"D",70,"D",.,"A","5","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","03","D","1",.,"A",,"A","2","D","1","D","1","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","19","06","1998",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",49,"D",.,"A",.,"A",.,.,83152.094,.,81667.762,80888.687,.,82833.502,92321.541,.,.,89643.543,.,70451.795,.,.,93386.075,84718.634,102139.526,.,103208.639,87276.495,87971.42,98935.771,76034.758,.,.,.,81327.548,.,94853.017,92932.843,82694.621,.,.,.,.,.,79755.124,.,.,.,89948.859,86289.148,26.28,7.56,0,0,0,0,0,0,0,0,1.79,0,1.99,0,0,0,0.99,0,2.79,0,18.72,0,0,0,0,0,0,0,1,"D",.,"A","0","D","06","42","D",.,"A",.,"A",.,"A","2","D"
138541,.,"A",.,"C",.,"A",48,"D",45,"D","2","1","D","01","D",.,"A","2","D",41000,"D","16","D","15","D","1","D","5","D",4,"D","3","D",0,"D",,"A",.,"C",0,"D",0,"D",0,"D",41020,"D",41000,"D",40371.074,0,"D",3137,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",41000,"D",40,"D",18,"D",0.6031755,"D",.,"C",.,"C",0,"D",296,"D",68,"D",348,"D",80,"D",.,"A","1","D",2,"D",0,"D",.,"A","10","D","1","D","1","D",.,"A",0,"D",20,"D",.,"A",.,"A",2,"D",0,"D",-20,"D","01","01","D","5",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"C","02","06","1998",.,"C","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",36,"D",.,"A",.,53207.388,120186.361,.,68254.129,.,74730.525,80858.481,.,98913.438,57984.367,.,.,98185.173,.,60706.458,.,.,94658.527,85868.366,96610.322,.,70988.98,88163.449,115976.038,119727.989,113597.835,.,.,.,84009.474,.,101553.477,104387.187,112951.507,.,.,.,.,.,81244.397,.,.,.,97.10993,84.60994,0,2.12,17.83,0,0,0,0,0,2.85,2.12,0,0,6.19998,12.81,1.38,17,0,22.29996,12.49999,0,0,0,1.18,0,0,18.48,1,"D",.,"A","4","D","07","36","R",.,"A",.,"A",.,"A","2","D"
138542,.,"A",.,"C",.,"A",48,"D",45,"D","2","1","D","01","D",.,"A","2","D",41000,"D","16","D","15","D","1","D","5","D",4,"D","3","D",0,"D",,"A",.,"C",0,"D",0,"D",0,"D",41020,"D",41000,"D",40371.074,0,"D",3137,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",41000,"D",40,"D",18,"D",0.603685,"D",.,"C",.,"C",0,"D",296,"D",68,"D",348,"D",80,"D",.,"A","1","D",2,"D",0,"D",.,"A","10","D","1","D","1","D",.,"A",0,"D",20,"D",.,"A",.,"A",2,"D",0,"D",-20,"D","01","01","D","5",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"C","09","06","1998",.,"C","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",36,"D",.,"A",.,53207.388,120186.361,.,68254.129,.,74730.525,80858.481,.,98913.438,57984.367,.,.,98185.173,.,60706.458,.,.,94658.527,85868.366,96610.322,.,70988.98,88163.449,115976.038,119727.989,113597.835,.,.,.,84009.474,.,101553.477,104387.187,112951.507,.,.,.,.,.,81244.397,.,.,.,228.28996,198.97996,18.01,6.6,0,0,7.72,7.76,3.94,3.50999,10.98,38.50999,1.76,7.41999,15.91,1.91,23.08,22.62999,4.27,24.97,29.31,0,0,14.93,12.71,0,0,26.10999,1,"D",.,"A","4","D","07","36","R",.,"A",.,"A",.,"A","2","D"
138551,.,"A",.,"A",322,"D",41,"D",42,"D","1","1","D","01","D",.,"A","5","D",0,"D","12","D","14","D",,"A","5","D",7,"D","4","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",204,"D",526,"D",58206.06,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",40,"D",.,"A",.,"A",.,"A",0,"D",652,"D",150,"D",870,"D",200,"D",.,"A","1","D",1,"D",526,"D",.,"A","06","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",4,"D",0,"D",322,"D","01",,"A","5",.,"A","1","D","2","D","1","D","2","D","2","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","14","04","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A","4","D",,"A",0,"D",52,"D",.,"A",.,.,.,.,.,.,120372.584,.,.,.,154984.118,128892.679,.,103001.198,.,97497.154,104162.477,.,101601.365,120244.308,.,.,144000.693,.,110678.472,.,.,133354.608,103416.998,104237.145,.,76687.317,107186.211,118130.441,134783.98,87738.602,.,.,.,109748.092,.,126527.873,106363.494,127436.844,47.45,7.64,0,0,0,0,0,0,0,0,7.64,0,0,0,0,0,0,0,0,0,39.81,0,0,0,0,0,0,46.86,1,"D",.,"A","6","D","10","17","D",.,"A",.,"C",.,"A",,"A"
138552,.,"A",.,"A",322,"D",41,"D",42,"D","1","1","D","01","D",.,"A","5","D",0,"D","12","D","14","D",,"A","5","D",7,"D","4","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",204,"D",526,"D",58206.06,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",40,"D",.,"A",.,"A",.,"A",0,"D",652,"D",150,"D",870,"D",200,"D",.,"A","1","D",1,"D",526,"D",.,"A","06","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",4,"D",0,"D",322,"D","01",,"A","5",.,"A","1","D","2","D","1","D","2","D","2","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","21","04","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A","4","D",,"A",0,"D",52,"D",.,"A",.,.,.,.,.,.,120372.584,.,.,.,154984.118,128892.679,.,103001.198,.,97497.154,104162.477,.,101601.365,120244.308,.,.,144000.693,.,110678.472,.,.,133354.608,103416.998,104237.145,.,76687.317,107186.211,118130.441,134783.98,87738.602,.,.,.,109748.092,.,126527.873,106363.494,127436.844,91.83513,75.62995,5.05,4.03999,0,0,0,0,0,0,11.67,5.05,2.54,7.85,4.83,0,4.03996,4.24,7.06,19.26,16.20518,0.1148,0,0,0,0,0,37.44999,1,"D",.,"A","6","D","10","17","D",.,"A",.,"C",.,"A",,"A"
138561,.,"A",.,"A",.,"A",63,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","10","D",,"A",,"A",,"A",1,"D","8","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",3572,"D",3572,"D",37028.256,0,"D",0,"D",0,"D",.,"A",0,"D",78,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","04011998","D",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",2278,"D",0,"D",358,"D",0,"D",.,"A",.,"A",0.026742,"D",.,"A",.,"A",936,"D",109,"D",25,"D",130,"D",30,"D",.,"A","3","D",0,"D",3572,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01",,"A","1",.,"A",,"A","1","D","1","D","1","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","28","04","1998",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,88941.166,.,91058.861,.,71177.743,78577.793,.,77025.465,72212.268,.,.,78770.85,.,77478.491,.,.,68613.883,75410.341,81749.27,.,74308.129,79636.693,67975.394,54620.697,78259.306,.,.,.,81560.575,.,89798.403,71396.402,77262.321,.,.,.,.,.,75280.887,.,.,.,85401.346,34.69,34.69,8.52,0,0,0,0,0,7.36,0,4.39,4.97968,0,0,0,0,2.49,3.96032,0,2.99,0,0,0,3.69,0,0,3.97,0,1,"D",.,"A","0","D","01","33","R",.,"A",.,"A",.,"A","1","D"
138562,.,"A",.,"A",.,"A",63,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","10","D",,"A",,"A",,"A",1,"D","8","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",3572,"D",3572,"D",37028.256,0,"D",0,"D",0,"D",.,"A",0,"D",78,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","04011998","D",,"A",,"A",,"A",,"A",,"A",,"A",12,"D",2278,"D",0,"D",358,"D",0,"D",.,"A",.,"A",0.0272093,"D",.,"A",.,"A",936,"D",109,"D",25,"D",130,"D",30,"D",.,"A","3","D",0,"D",3572,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01",,"A","1",.,"A",,"A","1","D","1","D","1","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","05","05","1998",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",.,88941.166,.,91058.861,.,71177.743,78577.793,.,77025.465,72212.268,.,.,78770.85,.,77478.491,.,.,68613.883,75410.341,81749.27,.,74308.129,79636.693,67975.394,54620.697,78259.306,.,.,.,81560.575,.,89798.403,71396.402,77262.321,.,.,.,.,.,75280.887,.,.,.,85401.346,49.95999,49.95999,6.57,0,3.86,0,2.97,2.49,0.98,1.96,2.4,2.99,5.81999,2.37,0.99,0.79,5.98,1.78,1.19,6.82,0,0,0,0,0,0,0,0.67,1,"D",.,"A","0","D","01","33","R",.,"A",.,"A",.,"A","1","D"
138571,.,"A",.,"A",.,"A",70,"D",.,"D","1","3","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",611,"D",0,"D",0,"D",0,"D",40135,"D",39524,"D",31733.003,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.5757132,"D",.,"A",1100,"D",0,"D",100,"D",23,"D",109,"D",25,"D",.,"A","2","D",0,"D",39524,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",38424,"D",0,"D",1,"D",-611,"D","01",,"A","2",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","14","04","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",57274.198,70458.492,.,62404.401,58577.068,.,.,.,65182.119,.,.,.,.,.,54545.845,60063.672,55675.477,.,79111.133,.,.,.,76983.586,63050.793,62959.532,67407.06,63090.857,.,64980.773,67387.478,63937.883,.,.,58613.388,.,65805.716,.,.,66818.747,.,.,61130.907,63507.498,.,45.83999,23.32,0,2.09,0,0,4.28,0,0,0,0,0,3.02,1.11,2.99,0,0,3.86,2.69,3.28,22.51999,0,0,0,0,8,0,0,1,"D",.,"A","0","D","06","53","D",.,"A",.,"A",.,"A","2","D"
138572,.,"A",.,"A",.,"A",70,"D",.,"D","1","3","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",611,"D",0,"D",0,"D",0,"D",40135,"D",39524,"D",31733.003,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.5761137,"D",.,"A",1100,"D",0,"D",100,"D",23,"D",109,"D",25,"D",.,"A","2","D",0,"D",39524,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",38424,"D",0,"D",1,"D",-611,"D","01",,"A","2",.,"A",,"A","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","21","04","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",57274.198,70458.492,.,62404.401,58577.068,.,.,.,65182.119,.,.,.,.,.,54545.845,60063.672,55675.477,.,79111.133,.,.,.,76983.586,63050.793,62959.532,67407.06,63090.857,.,64980.773,67387.478,63937.883,.,.,58613.388,.,65805.716,.,.,66818.747,.,.,61130.907,63507.498,.,25.61,12.61,0,1.99,0,0,1.99,0,3.53,0,0.55,0,2.07,0.69,0,0,0,0,0,1.79,13,0,0,0,0,0,0,0,1,"D",.,"A","0","D","06","53","D",.,"A",.,"A",.,"A","2","D"
138582,.,"A",.,"A",.,"A",30,"D",30,"D","2","3","D","01","D",.,"A","2","D",0,"D","12","D","12","D","4","D","5","D",3,"D","2","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",43661.632,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",30,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",.,"A","1","D",2,"D",0,"D",.,"A","17","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",0,"D","03","10","D","5",.,"A","1","D","2","D","1","D","2","D","2","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","16","04","1998",.,"A","1","D",.,"A",.,"A","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",76766.5,.,.,117167.127,77325.194,65343.166,86678.797,84390.465,.,108385.017,86153.067,90815.616,.,.,102573.501,.,120229.655,.,.,101180.608,.,.,90125.4,77459.535,.,114043.098,.,92479.567,77749.984,.,.,.,119328.086,.,.,.,.,.,95117.354,81154.432,71162.225,.,122251.305,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","1","D","10",,"T",.,"A",.,"A",.,"A",,"A"
138591,.,"A",.,"A",.,"A",34,"D",39,"D","1","1","D","01","D",.,"A","3","D",78000,"D","12","D","16","D","3","D","3","D",4,"D","4","D",0,"D",,"A",2000,"D",0,"D",7797,"D",2093,"D",68561,"D",78000,"D",48975.269,4900,"D",5967,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",4542,"D",0,"D",78000,"D",40,"D",40,"D",0.8799935,"D",.,"A",.,"A",0,"D",239,"D",55,"D",261,"D",60,"D",.,"A","1","D",3,"D",0,"D",900,"D","03","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",9439,"D","01","08","D","2",.,"A","2","D","2","D","2","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",900,"D","03","06","1998",.,"A","1","D",.,"A",3,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,89539.406,91794.229,103244.914,.,.,.,.,.,78032.723,.,.,.,154660.656,154660.656,.,154660.656,.,152207.157,135532.175,.,77759.178,63989.265,.,.,100992.089,.,76707.046,.,.,87227.094,101535.173,154660.656,.,109304.634,84562.424,113399.918,102027.486,95375.334,.,.,.,92926.678,169.11,135.11,11.1,7.15,27.9,4.9611,11.7889,8.05,0,3,4.2,0,4.18,15.28,5,8.7,2.51,16.78,1.88,2.63,34,4,0,0,0,0,0,0,1,"D",.,"A","6","D","09","24","D",.,"A",.,"A",.,"A","2","D"
138592,.,"A",.,"A",.,"A",34,"D",39,"D","1","1","D","01","D",.,"A","3","D",78000,"D","12","D","16","D","3","D","3","D",4,"D","4","D",0,"D",,"A",2000,"D",0,"D",7797,"D",2093,"D",68561,"D",78000,"D",48975.269,4900,"D",5967,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",4542,"D",0,"D",78000,"D",40,"D",40,"D",0.8806116,"D",.,"A",.,"A",0,"D",239,"D",55,"D",261,"D",60,"D",.,"A","1","D",3,"D",0,"D",900,"D","03","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",9439,"D","01","08","D","2",.,"A","2","D","2","D","2","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",900,"D","10","06","1998",.,"A","1","D",.,"A",3,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",.,.,89539.406,91794.229,103244.914,.,.,.,.,.,78032.723,.,.,.,154660.656,154660.656,.,154660.656,.,152207.157,135532.175,.,77759.178,63989.265,.,.,100992.089,.,76707.046,.,.,87227.094,101535.173,154660.656,.,109304.634,84562.424,113399.918,102027.486,95375.334,.,.,.,92926.678,59.55,5.7,0,3.6,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,53.85,4.99998,0,0,0,0,0,0,1,"D",.,"A","6","D","09","24","D",.,"A",.,"A",.,"A","2","D"
138601,.,"A",.,"A",.,"A",35,"D",39,"D","2","1","D","01","D",546,"D","2","D",50500,"D","15","D","12","D","3","D","1","D",4,"D","3","D",0,"D",,"A",1400,"D",0,"D",5466,"D",732,"D",45816,"D",51066,"D",38763.444,0,"D",3863,"D",0,"D",5,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1984,"D",0,"D",50500,"D",40,"D",60,"D",0.726708,"D",.,"A",20,"D",0,"D",130,"D",30,"D",217,"D",50,"D",.,"A","1","D",2,"D",566,"D",.,"A","01","D","4","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",5250,"D","01","10","D","5",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D","1","D","2",.,"A",800,"D","01","05","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",36,"D",52,"D",.,"A",92272.062,78830.548,.,.,.,.,.,65589.187,77658.486,104377.944,.,60638.241,.,.,.,75030.287,78801.008,90103.983,79777.408,79212.1,.,65801.469,115822.359,63294.614,.,.,54183.868,.,70687.704,.,.,65996.33,.,.,51987.476,73329.234,.,60562.43,.,70337.469,88713.03,.,.,.,35.79,28.99,1.11,3.22,0,0,1.57,0,0,0,0,3.01,2.41,0,3.14,0,0,6.76,0,7.77,6.8,0,0,7.49,2.74692,0,334.58999,10.59303,1,"D",.,"A","3","D","08",,"T",.,"A",.,"A",.,"A","2","D"
138602,.,"A",.,"A",.,"A",35,"D",39,"D","2","1","D","01","D",546,"D","2","D",50500,"D","15","D","12","D","3","D","1","D",4,"D","3","D",0,"D",,"A",1400,"D",0,"D",5466,"D",732,"D",45816,"D",51066,"D",38763.444,0,"D",3863,"D",0,"D",5,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1984,"D",0,"D",50500,"D",40,"D",60,"D",0.7271972,"D",.,"A",20,"D",0,"D",130,"D",30,"D",217,"D",50,"D",.,"A","1","D",2,"D",566,"D",.,"A","01","D","4","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",5250,"D","01","10","D","5",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D","1","D","2",.,"A",800,"D","08","05","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",36,"D",52,"D",.,"A",92272.062,78830.548,.,.,.,.,.,65589.187,77658.486,104377.944,.,60638.241,.,.,.,75030.287,78801.008,90103.983,79777.408,79212.1,.,65801.469,115822.359,63294.614,.,.,54183.868,.,70687.704,.,.,65996.33,.,.,51987.476,73329.234,.,60562.43,.,70337.469,88713.03,.,.,.,71.33999,69.54999,0,18.08999,0,0,0,0,0,0,2.51,1.76,0,0,0,0,0,6.25,0,40.94,1.79,0,0,0,0,0,72.39,7.04,1,"D",.,"A","3","D","08",,"T",.,"A",.,"A",.,"A","2","D"
