INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.1878279,0.2022184,0.1935764,0.2074279,0.2013327,0.1998390,0.3182727,03817142,38,D,42,D,1,4,D,01,D,2,D,15,D,15,D,1,D,1,D,5,D,3,D,0,D,20800,D,63204.209,0,D,995,D,0,D,,A,0,D,12,D,0,D,0,D,13000,D,16,D,15,D,7800,D,870,D,200,D,1087,D,250,D,,A,1,,2,D,,A,10,D,,A,0,D,3,D,0,D,05,D,4,1,,1,D,1,D,2,2,D,1,,1,11,2017,,A,2,D,2,D,2,,A,,A,,A,52,D,52,D,148474.090,,,,80906.736,,,,90366.500,132689.148,,90219.907,,73721.694,124173.939,,,85688.199,,,93852.008,,78606.424,,,105582.456,142999.355,119076.635,,111311.720,135230.887,149746.769,157365.614,116319.743,,,,77214.139,,115644.779,149570.127,118022.635,,,48.96000,48.96000,4.00000,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.98000,2.98000,2.95000,11.90000,8.41000,1.00000,0.00000,4.00000,0.00000,0.00000,8.74000,0.00000,0.00000,11.81000,0.00000,0.00000,0.00000,0.00000,16.41000,1,D,,A,4,D,05,31,D,381714,,A,,A,0,D,20800.0,D,20800,20800,20800,20800,20800,100,0.0,D,0,0,0,0,0,0,D,0,D,650.0,D,650,650,650,650,650,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,13000.0,D,13000,13000,13000,13000,13000,100,D,7800.0,D,7800,7800,7800,7800,7800,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,4,4,2,2
0.9257647,0.9245461,0.9232124,0.9262033,0.9211397,0.9247635,0.4787584,03817151,70,D,58,D,1,1,D,01,D,8,D,15,D,12,D,,A,,A,2,D,1,D,0,D,36840,D,17351.358,0,D,0,D,0,D,,A,0,D,,A,36840,D,0,D,0,D,,A,,A,0,D,522,D,120,D,522,D,120,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,3,4,,2,D,1,D,4,1,D,2,,1,11,2017,2,D,1,D,1,D,2,,A,1,D,2,D,0,D,0,D,39181.554,33991.720,,40992.718,,,29959.280,35831.622,40627.825,,42914.415,34449.230,31426.278,42435.920,35783.474,,,,31370.562,,35556.818,29613.388,35633.160,,,,,,28637.651,,,,31371.872,31315.291,,41471.920,,35788.633,32723.880,,,38613.721,,,138.96321,91.95000,0.00000,5.20000,0.00000,0.00000,0.00000,6.47000,12.60000,3.49000,0.00000,1.57000,14.67000,32.09000,0.00000,0.00000,3.14000,0.00000,0.00000,12.72000,47.01321,13.86679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,09,15,D,381715,,A,,A,0,D,199574.2,T,201881,195425,200861,198593,201113,404,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,41973.6,D,44280,37824,43260,40992,43512,302,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,15,0,D,0,0,0,0,0,100,0,,C,,B,,C,75008,75008,75008,75008,75008,201,75008,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,B,,C,,C,82593,82593,82593,82593,82593,201,82593,,A,,A,,A,,,,,,100,,D,T,A,A,T,A,9,3,2,2
0.5628189,0.4685576,0.4848830,0.4727217,0.5988755,0.7368702,0.4786250,03817152,70,D,58,D,1,1,D,01,D,8,D,15,D,12,D,,A,,A,2,D,1,D,0,D,36840,D,17351.358,0,D,0,D,0,D,,A,0,D,,A,36840,D,0,D,0,D,,A,,A,0,D,522,D,120,D,522,D,120,D,,A,1,,0,D,,A,,A,,A,0,D,0,D,1,D,,A,3,4,,2,D,1,D,4,1,D,2,,1,11,2017,2,D,1,D,2,D,2,,A,1,D,2,D,0,D,0,D,39181.554,33991.720,,40992.718,,,29959.280,35831.622,40627.825,,42914.415,34449.230,31426.278,42435.920,35783.474,,,,31370.562,,35556.818,29613.388,35633.160,,,,,,28637.651,,,,31371.872,31315.291,,41471.920,,35788.633,32723.880,,,38613.721,,,123.40000,65.74000,2.35000,2.09000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.20530,5.65000,0.00000,2.87000,5.43000,0.00000,8.62000,0.00000,34.52470,57.66000,5.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.18000,1,D,,A,0,D,08,15,D,381715,,A,,A,0,D,59719.2,D,90802,64938,46560,49551,46745,404,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,39052.8,D,37656,37596,42636,39012,38364,302,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,15,0,D,0,0,0,0,0,100,0,,C,,B,,C,37,60,64,207,4286,201,931,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,B,,C,,C,53109,27282,3860,10332,4095,201,19736,,A,,A,,A,,,,,,100,,D,D,A,A,D,A,9,3,2,2
0.4947528,0.4966976,0.4913260,0.5025425,0.4950769,0.4990038,0.5830106,03817161,31,D,,A,1,4,D,01,D,1,D,16,D,,A,2,D,,A,1,D,8,D,0,D,50010,D,5156.592,0,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,40000,D,40,D,,A,0,D,435,D,100,D,522,D,120,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,4,,A,2,D,1,D,4,2,D,,A,1,11,2017,,A,1,D,1,D,2,,A,,A,,A,52,D,,A,5544.637,6057.121,,10224.010,,,11039.479,12717.456,10274.727,,5544.637,9030.328,12687.429,5544.637,5544.637,,,,11138.133,,10274.778,10498.229,11207.081,,,,,,12227.652,,,,12142.109,11757.412,,5544.637,,11521.970,8201.689,,,7174.460,,,111.69000,81.19000,10.93000,7.18000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.97000,5.49000,10.02000,33.73000,0.00000,2.59000,1.00000,0.00000,0.00000,5.28000,30.50000,0.00000,0.00000,0.00000,0.00000,0.00000,23.16000,0.00000,1,D,,A,0,D,08,02,D,381716,,A,,A,0,D,50010.0,D,50010,50010,50010,50010,50010,100,4590.0,D,4590,4590,4590,4590,4590,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49G,16,10000,D,10000,10000,10000,10000,10000,100,10000,,A,,A,10,D,10,10,10,10,10,100,10,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,5,2,
0.4947925,0.4967373,0.4913656,0.5025822,0.4951166,0.4990434,0.5830503,03817162,31,D,,A,1,4,D,01,D,1,D,16,D,,A,2,D,,A,1,D,8,D,0,D,50010,D,5156.592,0,D,4590,D,0,D,,A,0,D,,A,0,D,0,D,40000,D,40,D,,A,0,D,435,D,100,D,522,D,120,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,03,D,4,,A,2,D,1,D,4,2,D,,A,1,11,2017,,A,1,D,2,D,2,,A,,A,,A,52,D,,A,5544.637,6057.121,,10224.010,,,11039.479,12717.456,10274.727,,5544.637,9030.328,12687.429,5544.637,5544.637,,,,11138.133,,10274.778,10498.229,11207.081,,,,,,12227.652,,,,12142.109,11757.412,,5544.637,,11521.970,8201.689,,,7174.460,,,99.63000,60.14000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.00000,17.31000,12.29000,0.00000,1.99000,0.00000,0.00000,0.00000,8.55000,39.49000,37.49000,5.12000,0.00000,5.45000,0.00000,0.00000,5.12000,1,D,,A,0,D,08,02,D,381716,,A,,A,0,D,50010.0,D,50010,50010,50010,50010,50010,100,4590.0,D,4590,4590,4590,4590,4590,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,40000.0,D,40000,40000,40000,40000,40000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49G,16,10000,D,10000,10000,10000,10000,10000,100,10000,,A,,A,10,D,10,10,10,10,10,100,10,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,9,5,2,
0.6655734,0.8007921,0.6569511,0.4389604,0.7507884,0.5579451,0.0397281,03817171,62,D,,A,1,2,D,01,D,7,D,15,D,,A,,A,,A,5,D,9,D,0,D,0,D,21039.240,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,957,D,220,D,1087,D,250,D,,A,4,,2,D,,A,,A,,A,0,D,0,D,1,D,,A,3,,A,2,D,4,D,4,2,D,,A,1,12,2017,1,D,4,D,1,D,2,,A,5,D,,A,0,D,,A,,,33901.460,,40116.209,45712.583,,,,51764.524,,,,,,53665.739,63598.860,48127.927,,28038.324,,,,36607.322,51606.918,39352.695,23443.650,39909.324,,24567.449,41621.706,36223.039,,,42423.750,,39149.308,,,39662.237,53467.203,,26705.627,60079.479,801.15000,509.75000,5.23000,15.64000,61.60000,47.16000,2.08000,15.68000,77.21000,3.50000,0.00000,31.53000,66.06000,38.76000,28.25334,14.62791,2.75875,19.09000,4.18000,76.39000,291.40000,60.00000,0.00000,20.90000,16.71000,0.00000,0.00000,47.00000,1,D,,A,7,D,09,15,A,381717,,A,,A,0,D,78104.6,D,59002,96645,42085,77010,115781,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,28441.4,D,49959,26331,13480,40000,12437,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,15,0,D,9043,70314,28605,37010,103344,201,49663,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,3,2,
0.9618742,0.9540404,0.9413300,0.9643816,0.9680660,0.9706727,0.0642577,03817172,62,D,,A,1,2,D,01,D,7,D,15,D,,A,,A,,A,5,D,9,D,0,D,0,D,21039.240,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,,A,0,D,957,D,220,D,1087,D,250,D,,A,4,,2,D,,A,,A,,A,0,D,0,D,1,D,,A,3,,A,2,D,4,D,4,2,D,,A,1,12,2017,1,D,4,D,2,D,2,,A,5,D,,A,0,D,,A,,,33901.460,,40116.209,45712.583,,,,51764.524,,,,,,53665.739,63598.860,48127.927,,28038.324,,,,36607.322,51606.918,39352.695,23443.650,39909.324,,24567.449,41621.706,36223.039,,,42423.750,,39149.308,,,39662.237,53467.203,,26705.627,60079.479,441.41001,353.75001,18.86707,8.17780,8.74000,8.13000,2.60000,4.38358,10.29000,11.64000,15.37862,8.94175,18.19509,50.51045,3.14000,15.99965,22.86000,29.06325,14.58000,102.25275,87.66000,0.00000,0.00000,0.00000,7.30000,0.00000,0.00000,40.08000,1,D,,A,7,D,09,15,A,381717,,A,,A,0,D,254385.0,T,276416,267298,255233,231789,241188,202,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,25707.8,D,47739,38621,26556,3112,12511,201,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49F,15,0,D,228677,228677,228677,228677,228677,201,228677,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,T,A,A,A,A,A,9,3,2,
0.4298712,0.7636076,0.1151371,0.2636043,0.5258951,0.1512146,0.1024085,03817181,68,D,66,D,1,1,D,01,D,5,D,14,D,15,D,,A,1,D,2,D,1,D,0,D,0,D,31653.224,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,23,D,0,D,,B,,B,,B,,B,,A,1,,1,D,,A,03,D,,A,0,D,0,D,2,D,,A,4,1,,,C,1,D,3,1,D,2,,1,11,2017,1,D,2,D,1,D,2,,A,1,D,,A,0,D,52,D,,73649.580,68301.821,,55192.892,,,,60699.586,87163.288,77440.056,79421.869,76996.328,,64376.459,74531.099,73256.606,,,51253.695,,63501.092,,,67513.823,82992.245,,64429.118,90631.916,,61208.787,,55753.659,86128.256,,,,51872.155,,,,,,61353.074,71.80000,49.82000,0.00000,3.49000,21.98000,0.00000,0.00000,0.00000,0.00000,0.00000,8.98000,6.99000,0.00000,1.00000,7.38000,0.00000,0.00000,0.00000,0.00000,0.00000,21.98000,0.00000,0.00000,1.80000,15.93000,0.00000,0.00000,3.20000,1,D,,A,0,D,07,12,A,381718,,A,,A,0,D,42451.4,D,16597,54305,25348,13773,102234,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,42451.4,D,16597,54305,25348,13773,102234,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.9453549,0.9435193,0.9436808,0.9457585,0.9430544,0.9443610,0.0499877,03817182,68,D,66,D,1,1,D,01,D,5,D,14,D,15,D,,A,1,D,2,D,1,D,0,D,0,D,31653.224,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,,A,23,D,0,D,,B,,B,,B,,B,,A,1,,1,D,,A,03,D,,A,0,D,0,D,2,D,,A,4,1,,,C,1,D,3,1,D,2,,1,11,2017,1,D,2,D,2,D,2,,A,1,D,,A,0,D,52,D,,73649.580,68301.821,,55192.892,,,,60699.586,87163.288,77440.056,79421.869,76996.328,,64376.459,74531.099,73256.606,,,51253.695,,63501.092,,,67513.823,82992.245,,64429.118,90631.916,,61208.787,,55753.659,86128.256,,,,51872.155,,,,,,61353.074,274.01000,267.02000,5.58000,17.46000,40.45000,5.29000,8.39000,22.31000,39.95000,1.39000,14.37000,32.84000,7.15000,7.19000,0.00000,9.66000,0.00000,3.49000,12.48000,39.02000,6.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,09,12,A,381718,,A,,A,0,D,233230.8,T,233231,233231,233231,233231,233231,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,233230.8,T,233231,233231,233231,233231,233231,201,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,5,3,2,2
0.2738740,0.2867098,0.2831040,0.2885229,0.2828889,0.2804196,0.3935553,03817191,54,D,48,D,1,4,D,01,D,2,D,12,D,12,D,1,D,1,D,3,D,4,D,0,D,28700,D,40918.989,0,D,1875,D,0,D,,A,0,D,12,D,0,D,0,D,24500,D,36,D,40,D,4200,D,652,D,150,D,870,D,200,D,,A,1,,2,D,,A,10,D,,A,0,D,0,D,0,D,09,D,4,2,,1,D,2,D,1,1,D,2,,1,11,2017,,A,2,D,1,D,2,,A,,A,,A,52,D,52,D,120073.260,122167.781,,45516.816,,45923.052,99007.414,,,41013.578,,,96304.551,,70469.389,,,110138.704,79446.321,44136.178,,76179.941,63946.914,95140.156,74302.141,39583.446,,,,88403.029,,64262.274,82242.432,53045.367,,,,,,185446.885,,,,58255.091,117.69000,114.69000,0.00000,9.18000,0.00000,6.63000,10.06000,0.00000,0.00000,0.00000,0.00000,7.44000,29.13000,10.11000,5.64000,0.00000,11.48000,3.18000,7.99000,13.85000,3.00000,0.00000,0.00000,0.00000,29.06000,0.00000,0.00000,0.00000,1,D,,A,7,D,05,42,D,381719,,A,,A,0,D,28700.0,D,28700,28700,28700,28700,28700,100,0.0,D,0,0,0,0,0,0,D,0,D,350.0,D,350,350,350,350,350,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,24500.0,D,24500,24500,24500,24500,24500,100,D,4200.0,D,4200,4200,4200,4200,4200,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,2,2
0.2741887,0.2870245,0.2834188,0.2888376,0.2832037,0.2807343,0.3938700,03817192,54,D,48,D,1,4,D,01,D,2,D,12,D,12,D,1,D,1,D,3,D,4,D,0,D,28700,D,40918.989,0,D,1875,D,0,D,,A,0,D,12,D,0,D,0,D,24500,D,36,D,40,D,4200,D,652,D,150,D,870,D,200,D,,A,1,,2,D,,A,10,D,,A,0,D,0,D,0,D,09,D,4,2,,1,D,2,D,1,1,D,2,,1,11,2017,,A,2,D,2,D,2,,A,,A,,A,52,D,52,D,120073.260,122167.781,,45516.816,,45923.052,99007.414,,,41013.578,,,96304.551,,70469.389,,,110138.704,79446.321,44136.178,,76179.941,63946.914,95140.156,74302.141,39583.446,,,,88403.029,,64262.274,82242.432,53045.367,,,,,,185446.885,,,,58255.091,118.05000,116.05000,0.00000,7.66000,0.00000,11.65000,0.00000,0.00000,9.98000,0.00000,0.00000,8.58000,15.09000,11.47000,3.19000,5.89000,5.48000,12.63000,2.49000,21.94000,2.00000,0.00000,15.61000,0.00000,0.00000,0.00000,2.54000,5.29000,1,D,,A,7,D,05,42,D,381719,,A,,A,0,D,28700.0,D,28700,28700,28700,28700,28700,100,0.0,D,0,0,0,0,0,0,D,0,D,350.0,D,350,350,350,350,350,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,24500.0,D,24500,24500,24500,24500,24500,100,D,4200.0,D,4200,4200,4200,4200,4200,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,3,2,2
0.1168344,0.0860082,0.2025025,0.2433546,0.0520723,0.1077818,0.0634021,03817271,32,D,,A,1,1,D,05,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,0,D,52025.501,0,D,0,D,0,D,,A,0,D,,A,0,D,0,D,0,D,40,D,,A,0,D,174,D,40,D,217,D,50,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,08,D,2,,A,,C,2,D,4,2,D,,A,1,11,2017,1,D,2,D,1,D,2,,A,,A,,A,52,D,,A,,136368.658,,89231.199,,92851.078,76028.503,,,,134898.523,,,,,,86348.312,114584.132,63238.321,,124773.419,,,,102267.470,88579.525,97198.143,93167.439,119754.131,,151015.944,73985.050,97575.067,,,116337.837,,93795.048,,,167840.017,116874.372,,118091.422,19.96000,10.73000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.59000,0.00000,0.00000,2.14000,0.00000,5.00000,9.23000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,03,06,A,381727,,A,,A,0,D,14844.8,D,12905,5300,23890,21419,10710,201,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,14844.8,D,12905,5300,23890,21419,10710,201,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49C,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,5,2,
