INC_RNKM,INC_RNK5,INC_RNK4,INC_RNK3,INC_RNK2,INC_RNK1,INC_RANK,NEWID,AGE_REF,AGE_REF_,AGE2,AGE2_,BLS_URBN,CUTENURE,CUTE_URE,DESCRIP,DESCRIP_,EARNCOMP,EARN_OMP,EDUC_REF,EDUC0REF,EDUCA2,EDUCA2_,EMPLTYP1,EMPL_YP1,EMPLTYP2,EMPL_YP2,FAM_SIZE,FAM__IZE,FAM_TYPE,FAM__YPE,FGVX,FGVX_,FINCBEFX,FINC_EFX,FINLWT21,FIRAX,FIRAX_,FJSSDEDX,FJSS_EDX,FPVTX,FPVTX_,FREEMLX,FREEMLX_,FRRX,FRRX_,FS_MTHI,FS_MTHI_,FSS_RRX,FSS_RRX_,FSUPPX,FSUPPX_,FWAGEX,FWAGEX_,HRSPRWK1,HRSP_WK1,HRSPRWK2,HRSP_WK2,JFS_AMT,JFS_AMT_,JGRCFDMV,JGRC_DMV,JGRCFDWK,JGRC_DWK,JGROCYMV,JGRO_YMV,JGROCYWK,JGRO_YWK,LUMPX,LUMPX_,MARITAL1,MARI_AL1,NO_EARNR,NO_E_RNR,OCCEXPNX,OCCE_PNX,OCCULIS2,OCCU_IS2,OTHINX,OTHINX_,OTHRECX,OTHRECX_,PERSLT18,PERS_T18,PERSOT64,PERS_T64,OCCULIS1,OCCU_IS1,POPSIZE,RACE2,RACE2_,REC_FS,REC_FS_,REF_RACE,REF__ACE,REGION,SEX_REF,SEX_REF_,SEX2,SEX2_,SMSASTAT,STRTMNTH,STRTYEAR,TYPOWND,TYPOWND_,VEHQ,VEHQ_,WEEKI,WEEKI_,WEEKN,WELFRX,WELFRX_,WHYNWRK1,WHYN_RK1,WHYNWRK2,WHYN_RK2,WK_WRKD1,WK_W_KD1,WK_WRKD2,WK_W_KD2,WTREP01,WTREP02,WTREP03,WTREP04,WTREP05,WTREP06,WTREP07,WTREP08,WTREP09,WTREP10,WTREP11,WTREP12,WTREP13,WTREP14,WTREP15,WTREP16,WTREP17,WTREP18,WTREP19,WTREP20,WTREP21,WTREP22,WTREP23,WTREP24,WTREP25,WTREP26,WTREP27,WTREP28,WTREP29,WTREP30,WTREP31,WTREP32,WTREP33,WTREP34,WTREP35,WTREP36,WTREP37,WTREP38,WTREP39,WTREP40,WTREP41,WTREP42,WTREP43,WTREP44,FOODTOT,FOODHOME,CEREAL,BAKEPROD,BEEF,PORK,OTHMEAT,POULTRY,SEAFOOD,EGGS,MILKPROD,OTHDAIRY,FRSHFRUT,FRSHVEG,PROCFRUT,PROCVEG,SWEETS,NONALBEV,OILS,MISCFOOD,FOODAWAY,ALCBEV,SMOKSUPP,PET_FOOD,PERSPROD,PERSSERV,DRUGSUPP,HOUSKEEP,HH_CU_Q,HH_CU_Q_,HHID,HHID_,CHILDAGE,CHIL_AGE,INCLASS,STATE,INC__ANK,CUID,HORREF1,HORREF1_,HORREF2,HORREF2_,FGVXM,FGVXM_,FINCBEFM,FINC_EFM,FINCBEF1,FINCBEF2,FINCBEF3,FINCBEF4,FINCBEF5,FINCBEFI,FJSSDEDM,FJSS_EDM,FJSSDED1,FJSSDED2,FJSSDED3,FJSSDED4,FJSSDED5,FPVTXM,FPVTXM_,FRRXM,FRRXM_,FS_AMTXM,FS_A_TXM,FS_AMTX1,FS_AMTX2,FS_AMTX3,FS_AMTX4,FS_AMTX5,FS_AMTXI,FSS_RRXM,FSS__RXM,FSS_RRX1,FSS_RRX2,FSS_RRX3,FSS_RRX4,FSS_RRX5,FSS_RRXI,FSUPPXM,FSUPPXM_,FSUPPX1,FSUPPX2,FSUPPX3,FSUPPX4,FSUPPX5,FSUPPXI,FWAGEXM,FWAGEXM_,FWAGEX1,FWAGEX2,FWAGEX3,FWAGEX4,FWAGEX5,FWAGEXI,INC__NKM,JFS_AMTM,JFS__MTM,JFS_AMT1,JFS_AMT2,JFS_AMT3,JFS_AMT4,JFS_AMT5,OTHINXM,OTHINXM_,OTHINX1,OTHINX2,OTHINX3,OTHINX4,OTHINX5,OTHINXI,WELFRXM,WELFRXM_,WELFRX1,WELFRX2,WELFRX3,WELFRX4,WELFRX5,WELFRXI,PICKCODE,LUMPB,LUMPB_,LUMPBX,LUMPBX_,OTHINB,OTHINB_,OTHINBX,OTHINBX_,WELFRB,WELFRB_,WELFRBX,WELFRBX_,PSU,HIGH_EDU,FSMPFRMX,FSMP_RMX,FSMPFRX1,FSMPFRX2,FSMPFRX3,FSMPFRX4,FSMPFRX5,FSMPFRXI,FSMPFRXM,INTRDVB,INTRDVB_,INTRDVBX,INTR_VBX,INTRDVX,INTRDVX_,INTRDVX1,INTRDVX2,INTRDVX3,INTRDVX4,INTRDVX5,INTRDVXI,INTRDVXM,NETRENTB,NETR_NTB,NETRENTX,NETR_NTX,NETRNTBX,NETR_TBX,NETRENT1,NETRENT2,NETRENT3,NETRENT4,NETRENT5,NETRENTI,NETRENTM,OTHREGB,OTHREGB_,OTHREGBX,OTHR_GBX,OTHREGX,OTHREGX_,OTHREGX1,OTHREGX2,OTHREGX3,OTHREGX4,OTHREGX5,OTHREGXI,OTHREGXM,RETSRVBX,RETS_VBX,RETSURVB,RETS_RVB,RETSURVX,RETS_RVX,RETSURV1,RETSURV2,RETSURV3,RETSURV4,RETSURV5,RETSURVI,RETSURVM,ROYESTB,ROYESTB_,ROYESTBX,ROYE_TBX,ROYESTX,ROYESTX_,ROYESTX1,ROYESTX2,ROYESTX3,ROYESTX4,ROYESTX5,ROYESTXI,ROYESTXM,FSMP_RXM,INTR_VXM,NETR_NTM,OTHR_GXM,RETS_RVM,ROYE_TXM,DIVISION,REFGEN,HISP_REF,HISP2
0.2059092,0.2153307,0.2071369,0.2098252,0.2151871,0.2111175,0.3298898,03621762,82,D,82,D,1,1,D,01,D,8,D,14,D,15,D,,A,,A,5,D,4,D,0,D,20616,D,73332.829,0,D,0,D,0,D,,C,0,D,,A,20616,D,0,D,0,D,,A,,A,0,D,326,D,75,D,391,D,90,D,,A,1,,0,D,,A,,A,,A,0,D,2,D,2,D,,A,2,1,,2,D,1,D,1,2,D,1,,1,02,2017,1,D,1,D,2,D,2,,A,1,D,1,D,0,D,0,D,,,177900.766,,119431.589,,,95131.925,168525.008,,122513.007,155359.809,,217880.078,,125076.428,128589.362,,,,156300.500,,,,,,125020.816,132252.047,159423.317,,140615.772,,,,131792.105,114652.504,133180.704,125947.226,118932.637,,146031.728,96676.040,127575.792,,80.06000,71.59000,18.51000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.99000,6.54000,4.49000,0.00000,0.00000,3.68000,0.00000,0.00000,0.00000,36.38000,8.47000,0.00000,0.00000,0.00000,8.04000,0.00000,0.00000,0.00000,1,D,,A,6,D,05,36,D,362176,,A,,A,0,D,20616.0,D,20616,20616,20616,20616,20616,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,20616.0,D,20616,20616,20616,20616,20616,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,16,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,2,1,2,2
0.3875187,0.3987788,0.3832544,0.3919033,0.4039558,0.3961767,0.4936744,03621801,63,D,58,D,1,1,D,01,D,2,D,10,D,15,D,1,D,1,D,3,D,4,D,0,D,39994,D,53986.614,0,D,1454,D,0,D,,A,0,D,5,D,20544,D,0,D,9000,D,28,D,40,D,250,D,217,D,50,D,261,D,60,D,,A,1,,2,D,,A,07,D,,A,0,D,0,D,0,D,05,D,5,1,,1,D,1,D,,1,D,2,,2,02,2017,1,D,7,D,1,D,2,,A,,A,,A,52,D,8,D,121502.727,,,,78347.412,,83171.483,87191.672,100398.884,,,,,,118355.706,,,,120117.592,106731.064,,68162.839,,115234.449,87532.418,,,110891.104,,,88125.240,,117984.489,,,140319.999,150296.653,99816.436,,110642.805,95010.353,103071.255,133816.978,115301.161,6.13000,6.13000,0.00000,2.45000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.68000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,06,,D,362180,,A,,A,0,D,39994.0,D,39994,39994,39994,39994,39994,100,1148.0,D,1148,1148,1148,1148,1148,0,D,0,D,50.0,D,50,50,50,50,50,100,20544.0,D,20544,20544,20544,20544,20544,100,0.0,D,0,0,0,0,0,100,9000.0,D,9000,9000,9000,9000,9000,100,D,250.0,D,250,250,250,250,250,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,5000,D,5000,5000,5000,5000,5000,100,5000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,5200,D,5200,5200,5200,5200,5200,100,5200,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,,3,2,2
0.3871015,0.3983616,0.3828372,0.3914861,0.4035385,0.3957595,0.4932572,03621802,63,D,58,D,1,1,D,01,D,2,D,10,D,15,D,1,D,1,D,3,D,4,D,0,D,39994,D,53986.614,0,D,1454,D,0,D,,A,0,D,5,D,20544,D,0,D,9000,D,28,D,40,D,250,D,217,D,50,D,261,D,60,D,,A,1,,2,D,,A,07,D,,A,0,D,0,D,0,D,05,D,5,1,,1,D,1,D,,1,D,2,,2,02,2017,1,D,7,D,2,D,2,,A,,A,,A,52,D,8,D,121502.727,,,,78347.412,,83171.483,87191.672,100398.884,,,,,,118355.706,,,,120117.592,106731.064,,68162.839,,115234.449,87532.418,,,110891.104,,,88125.240,,117984.489,,,140319.999,150296.653,99816.436,,110642.805,95010.353,103071.255,133816.978,115301.161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,7,D,06,,D,362180,,A,,A,0,D,39994.0,D,39994,39994,39994,39994,39994,100,1148.0,D,1148,1148,1148,1148,1148,0,D,0,D,50.0,D,50,50,50,50,50,100,20544.0,D,20544,20544,20544,20544,20544,100,0.0,D,0,0,0,0,0,100,9000.0,D,9000,9000,9000,9000,9000,100,D,250.0,D,250,250,250,250,250,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,5000,D,5000,5000,5000,5000,5000,100,5000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,5200,D,5200,5200,5200,5200,5200,100,5200,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,,3,2,2
0.3821083,0.3928766,0.3748585,0.3848453,0.3968993,0.3888964,0.4874131,03621811,52,D,,A,1,5,D,01,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,39000,D,61807.641,0,D,2601,D,0,D,,A,0,D,,A,0,D,0,D,22000,D,40,D,,A,0,D,522,D,120,D,544,D,125,D,,A,3,,1,D,1800,D,,A,,A,0,D,0,D,0,D,12,D,2,,A,2,D,1,D,1,1,D,,A,1,02,2017,,A,3,D,1,D,2,,A,,A,,A,22,D,,A,112058.812,,133017.792,,121829.238,115465.544,,,124480.943,,,117624.845,,110397.527,,,129683.705,116081.394,140667.254,,132501.940,121266.444,116347.160,135811.821,110608.602,,,,118415.249,,112388.429,107565.855,126555.143,,,,,,103963.259,,,,119187.395,117433.423,153.85103,93.90000,2.84000,11.72000,0.00000,7.92000,0.00000,2.49000,0.00000,0.00000,3.95000,1.89000,6.89000,0.00000,4.47377,3.29623,2.34000,20.76000,15.97000,9.36000,59.95103,2.98897,0.00000,0.00000,0.00000,0.00000,9.99000,11.25000,1,D,,A,0,D,06,36,D,362181,,A,,A,0,D,39000.0,D,39000,39000,39000,39000,39000,100,2601.0,D,2601,2601,2601,2601,2601,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,22000.0,D,22000,22000,22000,22000,22000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,6000,D,6000,6000,6000,6000,6000,100,6000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,11000,D,11000,11000,11000,11000,11000,100,11000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,2,3,2,
0.3812283,0.3919966,0.3739785,0.3839653,0.3960193,0.3880164,0.4862178,03621812,52,D,,A,1,5,D,01,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,39000,D,61807.641,0,D,2601,D,0,D,,A,0,D,,A,0,D,0,D,22000,D,40,D,,A,0,D,522,D,120,D,544,D,125,D,,A,3,,1,D,1800,D,,A,,A,0,D,0,D,0,D,12,D,2,,A,2,D,1,D,1,1,D,,A,1,02,2017,,A,3,D,2,D,2,,A,,A,,A,22,D,,A,112058.812,,133017.792,,121829.238,115465.544,,,124480.943,,,117624.845,,110397.527,,,129683.705,116081.394,140667.254,,132501.940,121266.444,116347.160,135811.821,110608.602,,,,118415.249,,112388.429,107565.855,126555.143,,,,,,103963.259,,,,119187.395,117433.423,42.89927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,42.89927,1.17073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,06,36,D,362181,,A,,A,0,D,39000.0,D,39000,39000,39000,39000,39000,100,2601.0,D,2601,2601,2601,2601,2601,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,22000.0,D,22000,22000,22000,22000,22000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,6000,D,6000,6000,6000,6000,6000,100,6000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,11000,D,11000,11000,11000,11000,11000,100,11000,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,2,3,2,
0.0337290,0.0416188,0.0339752,0.0383857,0.0392694,0.0412691,0.1604215,03621821,19,D,,A,1,6,D,09,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,3000,D,198341.121,0,D,230,D,0,D,,A,0,D,,A,0,D,0,D,3000,D,15,D,,A,0,D,87,D,20,D,109,D,25,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,05,D,3,,A,2,D,1,D,1,2,D,,A,1,02,2017,,A,,A,1,D,2,,A,,A,,A,16,D,,A,423074.709,,,395342.654,,,421534.438,,387354.650,,,394173.027,394897.500,439572.271,,432638.162,415048.240,415159.348,415969.547,418839.762,,,,477188.320,,400327.592,392260.299,387498.900,,,,,,419440.287,,,,423385.075,382080.933,,420990.050,,361282.484,386981.974,76.38000,45.64000,6.99000,0.99000,0.00000,0.00000,0.00000,0.00000,0.00000,2.45000,6.45000,8.76000,0.99000,1.99000,0.00000,0.00000,0.00000,3.13000,0.00000,13.89000,30.74000,0.00000,0.00000,0.00000,14.82000,0.00000,0.00000,1.05000,1,D,,A,0,D,01,25,D,362182,,A,,A,0,D,3000.0,D,3000,3000,3000,3000,3000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,3000.0,D,3000,3000,3000,3000,3000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,1,5,2,
0.0315364,0.0394261,0.0317826,0.0361931,0.0370768,0.0390765,0.1576432,03621822,19,D,,A,1,6,D,09,D,1,D,13,D,,A,1,D,,A,1,D,8,D,0,D,3000,D,198341.121,0,D,230,D,0,D,,A,0,D,,A,0,D,0,D,3000,D,15,D,,A,0,D,87,D,20,D,109,D,25,D,,A,5,,1,D,,A,,A,,A,0,D,0,D,0,D,05,D,3,,A,2,D,1,D,1,2,D,,A,1,02,2017,,A,,A,2,D,2,,A,,A,,A,16,D,,A,423074.709,,,395342.654,,,421534.438,,387354.650,,,394173.027,394897.500,439572.271,,432638.162,415048.240,415159.348,415969.547,418839.762,,,,477188.320,,400327.592,392260.299,387498.900,,,,,,419440.287,,,,423385.075,382080.933,,420990.050,,361282.484,386981.974,60.49000,6.95000,0.00000,1.99000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.50000,2.46000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,53.54000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,0,D,01,25,D,362182,,A,,A,0,D,3000.0,D,3000,3000,3000,3000,3000,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,3000.0,D,3000,3000,3000,3000,3000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,1,5,2,
0.9865331,0.9854122,0.9856539,0.9855035,0.9859208,0.9863427,0.9610739,03621831,60,D,31,D,1,2,D,01,D,2,D,12,D,15,D,1,D,1,D,2,D,1,D,0,D,268810,D,58849.916,0,D,15799,D,0,D,,A,0,D,,A,0,D,0,D,225000,D,40,D,40,D,0,D,1087,D,250,D,1522,D,350,D,,A,1,,2,D,5000,D,03,D,,A,0,D,0,D,0,D,01,D,3,1,,2,D,1,D,2,2,D,2,,1,02,2017,1,D,3,D,1,D,2,,A,,A,,A,52,D,52,D,,,115350.018,107886.372,113999.387,,,121784.101,,117445.423,,,110682.741,104683.998,,104170.187,136562.552,,123233.564,,110887.519,106930.862,,,,110768.741,,,,,,134533.065,101190.888,114386.652,,121421.048,,,,128564.169,100955.110,119851.257,114975.028,118813.086,119.15378,89.25000,9.28000,4.29000,0.00000,0.00000,0.00000,9.99000,7.01000,0.00000,0.00000,5.01000,0.00000,7.99000,4.84000,1.69000,3.99000,0.00000,0.00000,35.16000,29.90378,11.57622,0.00000,0.00000,9.64000,0.00000,3.99000,0.00000,1,D,,A,0,D,09,39,D,362183,,A,,A,0,D,349543.6,T,350867,349957,348391,350525,347979,303,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,306726.6,T,308706,308716,304347,304211,307654,302,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,11,D,43810,D,,C,42161,41241,44044,46314,40325,301,42817,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.9885802,0.9885802,0.9868775,0.9847918,0.9883954,0.9883569,0.9606191,03621832,60,D,31,D,1,2,D,01,D,2,D,12,D,15,D,1,D,1,D,2,D,1,D,0,D,268810,D,58849.916,0,D,15799,D,0,D,,A,0,D,,A,0,D,0,D,225000,D,40,D,40,D,0,D,1087,D,250,D,1522,D,350,D,,A,1,,2,D,5000,D,03,D,,A,0,D,0,D,0,D,01,D,3,1,,2,D,1,D,2,2,D,2,,1,03,2017,1,D,3,D,2,D,2,,A,,A,,A,52,D,52,D,,,115350.018,107886.372,113999.387,,,121784.101,,117445.423,,,110682.741,104683.998,,104170.187,136562.552,,123233.564,,110887.519,106930.862,,,,110768.741,,,,,,134533.065,101190.888,114386.652,,121421.048,,,,128564.169,100955.110,119851.257,114975.028,118813.086,161.96000,161.96000,9.98000,9.49000,0.00000,17.60000,0.00000,15.08000,13.99000,0.00000,0.00000,8.88716,11.95000,13.97000,9.99000,14.88000,6.57000,0.00000,3.64000,25.93284,0.00000,0.00000,0.00000,11.49000,10.18000,0.00000,0.00000,26.80000,1,D,,A,0,D,09,39,D,362183,,A,,A,0,D,356018.6,T,355325,361984,346423,353580,362782,303,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,312326.4,T,310830,314209,306023,311755,318816,302,T,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,15,0,D,0,0,0,0,0,100,0,11,D,43810,D,,C,44495,47775,40400,41825,43966,301,43692,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,D,A,A,A,A,3,3,2,2
0.0936428,0.0850583,0.0673563,0.1522381,0.0013122,0.2827442,0.2133008,03621951,57,D,46,D,1,4,D,01,D,5,D,11,D,14,D,,A,5,D,5,D,3,D,0,D,9600,D,22383.836,0,D,734,D,0,D,,A,0,D,,A,0,D,0,D,9600,D,,A,15,D,0,D,435,D,100,D,544,D,125,D,,A,1,,1,D,,A,10,D,,A,0,D,3,D,0,D,,A,1,1,,2,D,1,D,4,1,D,2,,1,02,2017,,A,,A,1,D,2,,A,4,D,,A,0,D,52,D,55655.494,,,44286.558,43057.959,38210.533,,43001.529,47239.264,58516.016,56545.804,42360.915,,,,50528.053,,39053.604,37291.240,37721.520,,,,,,39032.620,,,,27782.319,40991.615,,35570.211,,40675.310,58911.340,,,36596.253,,,40875.166,,36955.636,75.83000,75.83000,0.75000,9.01000,4.94000,2.00000,4.66000,1.37000,2.30000,3.69000,11.96000,5.00000,12.53000,4.65000,0.00000,0.00000,0.00000,0.00000,0.00000,12.97000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,4,D,03,06,D,362195,1,D,6,D,0,D,11431.4,D,27862,-4562,15785,8349,9723,201,1301.0,D,3528,0,1681,543,753,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,9600.0,D,9600,9600,9600,9600,9600,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,14,0,D,18262,-14162,6185,-1251,123,201,1831,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,3,1,1
0.1265946,0.1120282,0.2329122,0.0820907,0.1561792,0.0934405,0.2134738,03621952,57,D,46,D,1,4,D,01,D,5,D,11,D,14,D,,A,5,D,5,D,3,D,0,D,9600,D,22383.836,0,D,734,D,0,D,,A,0,D,,A,0,D,0,D,9600,D,,A,15,D,0,D,435,D,100,D,544,D,125,D,,A,1,,1,D,,A,10,D,,A,0,D,3,D,0,D,,A,1,1,,2,D,1,D,4,1,D,2,,1,02,2017,,A,,A,2,D,2,,A,4,D,,A,0,D,52,D,55655.494,,,44286.558,43057.959,38210.533,,43001.529,47239.264,58516.016,56545.804,42360.915,,,,50528.053,,39053.604,37291.240,37721.520,,,,,,39032.620,,,,27782.319,40991.615,,35570.211,,40675.310,58911.340,,,36596.253,,,40875.166,,36955.636,60.60000,60.60000,6.77000,9.48000,4.25000,2.00000,0.00000,3.34000,0.00000,0.00000,0.00000,7.29000,9.71000,2.07000,4.98000,0.00000,2.98000,0.00000,0.00000,7.73000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,4,D,03,06,D,362195,1,D,6,D,0,D,14194.8,D,10095,15375,9601,23303,12600,201,1437.4,D,810,1618,735,2831,1193,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,0.0,D,0,0,0,0,0,100,9600.0,D,9600,9600,9600,9600,9600,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,S49A,14,0,D,495,5775,1,13703,3000,201,4595,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,A,A,A,9,3,1,1
0.6335204,0.6383106,0.6325350,0.6351388,0.6431344,0.6364562,0.7030507,03621961,49,D,,A,1,1,D,01,D,1,D,13,D,,A,1,D,,A,2,D,7,D,0,D,74807,D,34349.396,0,D,5661,D,0,D,,A,0,D,,A,0,D,133,D,74000,D,50,D,,A,0,D,261,D,60,D,435,D,100,D,,A,3,,1,D,,A,,A,,A,0,D,1,D,0,D,03,D,3,,A,2,D,1,D,2,2,D,,A,1,02,2017,1,D,2,D,1,D,2,,A,,A,,A,52,D,,A,,60348.106,47443.090,66931.774,,60096.930,61911.430,73776.517,,,82339.205,,72898.627,,,76595.914,72430.958,,63377.800,63673.544,,73513.580,,71308.263,69061.167,,,,70937.102,,,,,,77823.958,64474.486,65007.275,,74082.165,,,,61402.922,57240.293,10.07351,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.07351,19.92649,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1,D,,A,5,D,09,31,D,362196,,A,,A,0,D,74807.0,D,74807,74807,74807,74807,74807,100,0.0,D,0,0,0,0,0,0,D,0,D,,A,,,,,,100,0.0,D,0,0,0,0,0,100,133.0,D,133,133,133,133,133,100,74000.0,D,74000,74000,74000,74000,74000,100,D,0.0,D,0,0,0,0,0,,A,,,,,,100,,A,,,,,,100,201,,A,,A,,A,,A,,A,,A,,13,0,D,0,0,0,0,0,100,0,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,,A,,A,674,D,674,674,674,674,674,100,674,,A,,A,,A,,,,,,100,,,A,,A,,A,,,,,,100,,D,A,A,D,A,A,4,4,2,
